"","beta[2]","beta[4]","beta[15]","beta[26]","beta[29]","beta[41]","beta[52]","beta[64]","beta[81]","beta[86]","beta[87]","beta[105]","beta[133]","beta[148]","beta[158]","beta[162]","beta[165]","beta[209]","beta[228]","beta[241]"
"22570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30489,0,0
"22571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06327,0,0
"22572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02117,0,0
"22573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35716,0,0
"22574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03459,0,0
"22575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09943,0,0
"22576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31478,0,0
"22577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47868,0,0
"22578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93058,0,0
"22579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79457,0,0
"22580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80438,0,0
"22581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6047,0,0
"22582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42767,0,0
"22583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36529,0,0
"22584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27819,0,0
"22585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55561,0,0
"22586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57619,0,0
"22587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37475,0,0
"22588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34134,0,0
"22589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1704,0,0
"22590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05061,0,0
"22591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32033,0,0
"22592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48574,0,0
"22593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56878,0,0
"22594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50147,0,0
"22595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61735,0,0
"22596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58795,0,0
"22597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62556,0,0
"22598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53707,0,0
"22599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52058,0,0
"22600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8584,0,0
"22601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16279,0,0
"22602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83179,0,0
"22603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6458,0,0
"22604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76684,0,0
"22605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38092,0,0
"22606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55357,0,0
"22607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2466,0,0
"22608",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232699,0,0,0,4.6198,0,0
"22609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48887,0,0
"22610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44355,0,0
"22611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51419,0,0
"22612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54727,0,0
"22613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7547,0,0
"22614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03895,0,0
"22615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56351,0,0
"22616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54907,0,0
"22617",0,0,0,0,-0.188727,0,0,0,0,0,0,0,0,0,0,0,0,4.50664,0,0
"22618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79757,0,0
"22619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00031,0,0
"22620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93161,0,0
"22621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65775,0,0
"22622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15968,0,0
"22623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91954,0,0
"22624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97612,0,0
"22625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81286,0,0
"22626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93028,0,0
"22627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92492,0,0
"22628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96996,0,0
"22629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27507,0,0
"22630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34131,0,0
"22631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14297,0,0
"22632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31378,0,0
"22633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56748,0,0
"22634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67034,0,0
"22635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90227,0,0
"22636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96888,0,0
"22637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00061,0,0
"22638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78336,0,0
"22639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00257,0,0
"22640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49477,0,0
"22641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25949,0,0
"22642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07357,0,0
"22643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20008,0,0
"22644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46009,0,0
"22645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.325,0,0
"22646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47738,0,0
"22647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01076,0,0
"22648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88735,0,0
"22649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78096,0,0
"22650",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132125,0,0,0,5.62411,0,0
"22651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57225,0,0
"22652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88888,0,0
"22653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82915,0,0
"22654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05912,0,0
"22655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0802,0,0
"22656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97318,0,0
"22657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82696,0,0
"22658",0,0,0,0,0,-0.945245,0,0,0,0,0,0,0,0,0,0,0,5.99156,0,0
"22659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81398,0,0
"22660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95537,0,0
"22661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55208,0,0
"22662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22516,0,0
"22663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08822,0,0
"22664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52757,0,0
"22665",0,0,0,0,0,-0.297865,0,0,0,0,0,0,0,0,0,0,0,5.34011,0,0
"22666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2063,0,0
"22667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31021,0,0
"22668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73492,0,0
"22669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02516,0,0
"22670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18145,0,0
"22671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99473,0,0
"22672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28016,0,0
"22673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18012,0,0
"22674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05688,0,0
"22675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33677,0,0
"22676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12742,0,0
"22677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57111,0,0
"22678",0,0,0,0,0.565716,0,0,0,0,0,0,0,0,0,0,0,0,4.92898,0,0
"22679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90978,0,0
"22680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95633,0,0
"22681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86641,0,0
"22682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64579,0,0
"22683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74591,0,0
"22684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46629,0,0
"22685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30854,0,0
"22686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00501,0,0
"22687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53443,0,0
"22688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07303,0,0
"22689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31265,0,0
"22690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26514,0,0
"22691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48319,0,0
"22692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17892,0,0
"22693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36936,0,0
"22694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10065,0,0
"22695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21601,0,0
"22696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93867,0,0
"22697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97021,0,0
"22698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95222,0,0
"22699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79229,0,0
"22700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98375,0,0
"22701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43735,0,0
"22702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49676,0,0
"22703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76361,0,0
"22704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02247,0,0
"22705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10983,0,0
"22706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9306,0,0
"22707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99443,0,0
"22708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05452,0,0
"22709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89944,0,0
"22710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63598,0,0
"22711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27794,0,0
"22712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59874,0,0
"22713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78772,0,0
"22714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47111,0,0
"22715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6201,0,0
"22716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79217,0,0
"22717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17269,0,0
"22718",0,0,0,0,-0.505942,0,0,0,0,0,0,0,0,0,0,0,0,4.81632,0,0
"22719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73286,0,0
"22720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83616,0,0.643195
"22721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65222,0,0
"22722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72447,0,0
"22723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84628,0,0
"22724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49074,0,0
"22725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7742,0,0
"22726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74625,0,0
"22727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56678,0,0
"22728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65245,0,0
"22729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59837,0,0
"22730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65935,0,0
"22731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08708,0,0
"22732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95679,0,0
"22733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04747,0,0
"22734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12908,0,0
"22735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026,0,0
"22736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12736,0,0
"22737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5007,0,0
"22738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32485,0,0.97229
"22739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44309,0,0.967287
"22740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59261,0,0.804348
"22741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78399,0,0.829873
"22742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73007,0,0.873466
"22743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31618,0,1.0034
"22744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28443,0,1.7079
"22745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78296,0,1.59146
"22746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94708,0,1.53899
"22747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69394,0,1.919
"22748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95616,0,1.89477
"22749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13549,0,2.04627
"22750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85658,0,1.84637
"22751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81168,0,1.48826
"22752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16208,0,1.75072
"22753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09728,0,2.23852
"22754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87603,0,1.98808
"22755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73637,0,2.15442
"22756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75098,0,1.34468
"22757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0159,0,1.31375
"22758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04401,0,1.82734
"22759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9913,0,1.77338
"22760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78484,0,1.51064
"22761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91477,0,2.17285
"22762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80535,0,2.07537
"22763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84534,0,2.18642
"22764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90317,0,2.02294
"22765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84632,0,1.65952
"22766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40033,0,1.42407
"22767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28946,0,1.85623
"22768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61411,0,1.41985
"22769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55094,0,1.45792
"22770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541415,5.31966,0,1.28227
"22771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73888,0,1.20238
"22772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19952,0,1.20832
"22773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3914,0,1.24748
"22774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04568,0,1.71177
"22775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03609,0,1.34899
"22776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7084,0,1.66292
"22777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92968,0,1.5087
"22778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66339,0,1.08904
"22779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89134,0,1.28999
"22780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80324,0,0.917124
"22781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68099,0,1.15972
"22782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85176,0,0.974103
"22783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64707,0,0.95485
"22784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48639,0,0.818389
"22785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16835,0,1.43952
"22786",0,0,0,0,0,0,0,0,0,0,0,0.116074,0,0,0,0,0,5.26473,0,1.24193
"22787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24659,0,1.53251
"22788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60125,0,1.18013
"22789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32044,0,1.19135
"22790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90018,0,1.16365
"22791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19055,0,0
"22792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29841,0,0
"22793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47951,0,0
"22794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35116,0,0
"22795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61153,0,0
"22796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64124,0,0
"22797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39731,0,0
"22798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50484,0,0
"22799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3279,0,0
"22800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1605,0,0
"22801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67441,0,0
"22802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03482,0,0
"22803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49438,0,0
"22804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35981,0,0
"22805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23834,0,0
"22806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19896,0,0
"22807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69111,0,0.927547
"22808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73143,0,1.18705
"22809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82999,0,0.905164
"22810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09811,0,0
"22811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88994,0,0
"22812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76222,0,0
"22813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62197,0,0
"22814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05501,0,0
"22815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84415,0,0
"22816",0,0,0,0,0,-0.301501,0,0,0,0,0,0,0,0,0,0,0,4.99735,0,0
"22817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02968,0,0
"22818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67282,0,0
"22819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83526,0,0
"22820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75504,0,0
"22821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58048,0,0
"22822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63112,0,0
"22823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0825,0,0
"22824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6344,0,0
"22825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56298,0,0
"22826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60117,0,0
"22827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75862,0,0
"22828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59367,0,0
"22829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41806,0,0
"22830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18817,0,0
"22831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09759,0,0
"22832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.358,0,0
"22833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59729,0,0
"22834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73689,0,0
"22835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92824,0,0
"22836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3853,0,0
"22837",0,0,0,0,0,0.639774,0,0,0,0,0,0,0,0,0,0,0,4.31816,0,0
"22838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26037,0,0
"22839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35948,0,0
"22840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68763,0,0
"22841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33052,0,0
"22842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34858,0,0
"22843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01087,0,0
"22844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18644,0,0
"22845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02222,0,0
"22846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95668,0,0
"22847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02118,0,0
"22848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13817,0,0
"22849",0,0,0,0,0,0,0,0,-0.665117,0,0,0,0,0,0,0,0,4.15948,0,0
"22850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48962,0,0
"22851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10797,0,0
"22852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2109,0,0
"22853",0,0,0,0,0,0.425225,0,0,0,0,0,0,0,0,0,0,0,4.18049,0,0
"22854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36815,0,0
"22855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64138,0,0
"22856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93502,0,0
"22857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74977,0,0
"22858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81336,0,0
"22859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96135,0,0
