"","x"
"112456",13.7689
"112457",14.4318
"112458",14.3815
"112459",14.915
"112460",16.6333
"112461",16.2231
"112462",16.1582
"112463",15.7181
"112464",15.5574
"112465",15.0667
"112466",15.9179
"112467",15.0359
"112468",15.3763
"112469",15.2531
"112470",15.4397
"112471",15.9218
"112472",16.4926
"112473",16.8567
"112474",16.85
"112475",16.9266
"112476",15.9032
"112477",17.405
"112478",16.8114
"112479",17.4064
"112480",17.4544
"112481",17.8435
"112482",17.5441
"112483",14.8596
"112484",15.0243
"112485",14.4037
"112486",15.9553
"112487",16.3764
"112488",16.1507
"112489",16.2247
"112490",16.6516
"112491",14.5273
"112492",14.3194
"112493",15.6751
"112494",14.6864
"112495",15.1328
"112496",14.7203
"112497",14.8492
"112498",15.0368
"112499",14.3707
"112500",14.5249
"112501",14.3855
"112502",14.6021
"112503",14.731
"112504",14.5013
"112505",15.2757
"112506",15.5423
"112507",15.5913
"112508",15.3823
"112509",15.5248
"112510",15.2322
"112511",16.0337
"112512",16.0023
"112513",14.8857
"112514",14.65
"112515",15.1435
"112516",14.8034
"112517",14.5449
"112518",15.2605
"112519",15.2294
"112520",15.1676
"112521",15.4071
"112522",15.2435
"112523",15.2772
"112524",15.308
"112525",15.6485
"112526",15.5384
"112527",15.9175
"112528",15.2664
"112529",15.577
"112530",15.6472
"112531",16.4617
"112532",16.2635
"112533",14.235
"112534",14.2998
"112535",14.8054
"112536",14.9587
"112537",15.5516
"112538",15.5906
"112539",15.1675
"112540",15.2821
"112541",17.7085
"112542",16.8184
"112543",17.1543
"112544",17.8763
"112545",15.9022
"112546",15.9524
"112547",15.0122
"112548",14.3262
"112549",14.0788
"112550",13.9848
"112551",14.4727
"112552",14.2971
"112553",14.2805
"112554",14.2549
"112555",13.9882
"112556",14.2698
"112557",14.5554
"112558",14.7719
"112559",14.6095
"112560",14.513
"112561",14.5044
"112562",15.1167
"112563",15.7547
"112564",15.571
"112565",16.6332
"112566",15.8132
"112567",15.0997
"112568",15.6735
"112569",16.2206
"112570",16.6333
"112571",15.3775
"112572",15.6566
"112573",15.9614
"112574",16.1595
"112575",16.0414
"112576",16.2261
"112577",15.1997
"112578",15.1499
"112579",15.5526
"112580",15.4152
"112581",15.3809
"112582",15.4112
"112583",15.3743
"112584",15.2122
"112585",15.3076
"112586",15.4124
"112587",15.6532
"112588",14.9007
"112589",15.117
"112590",15.3736
"112591",15.5029
"112592",15.3246
"112593",15.2494
"112594",15.5505
"112595",15.4798
"112596",15.352
"112597",15.1996
"112598",14.6852
"112599",14.5231
"112600",14.6273
"112601",14.5906
"112602",14.6403
"112603",14.6189
"112604",14.7065
"112605",14.832
"112606",14.7187
"112607",14.7002
"112608",14.5582
"112609",14.9372
"112610",14.9329
"112611",14.9104
"112612",14.9495
"112613",15.2437
"112614",15.2902
"112615",15.2132
"112616",14.8183
"112617",14.8788
"112618",14.8673
"112619",14.8341
"112620",14.741
"112621",14.8875
"112622",14.6463
"112623",14.582
"112624",14.4666
"112625",13.6959
"112626",13.6529
"112627",13.9129
"112628",14.1866
"112629",14.4371
"112630",16.9212
"112631",16.4765
"112632",15.8368
"112633",15.4506
"112634",16.1551
"112635",15.8668
"112636",15.3647
"112637",15.6842
"112638",15.0518
"112639",15.2368
"112640",15.2838
"112641",15.5093
"112642",15.228
"112643",15.7132
"112644",15.4102
"112645",16.5273
"112646",16.964
"112647",16.8333
"112648",16.334
"112649",15.8099
"112650",15.9025
"112651",15.3259
"112652",15.3155
"112653",15.3878
"112654",15.4219
"112655",15.2678
"112656",15.2759
"112657",15.6325
"112658",15.1243
"112659",15.4322
"112660",15.5529
"112661",15.7117
"112662",15.466
"112663",15.7984
"112664",15.8354
"112665",15.8764
"112666",16.7983
"112667",16.2629
"112668",16.3514
"112669",15.5249
"112670",14.8574
"112671",15.4746
"112672",15.6625
"112673",15.3006
"112674",15.8086
"112675",14.4238
"112676",14.4163
"112677",14.8385
"112678",15.1503
"112679",14.8813
"112680",14.9892
"112681",13.537
"112682",13.9381
"112683",13.9676
"112684",13.3609
"112685",14.9734
"112686",15.4028
"112687",15.2828
"112688",16.0507
"112689",14.1791
"112690",13.8905
"112691",13.4271
"112692",14.2736
"112693",14.7934
"112694",14.9561
"112695",14.8211
"112696",16.4914
"112697",15.8237
"112698",15.2225
"112699",14.6316
"112700",14.7528
"112701",14.344
"112702",14.2934
"112703",14.4909
"112704",14.2591
"112705",14.2861
"112706",14.4944
"112707",14.4983
"112708",14.3983
"112709",14.46
"112710",14.0918
"112711",14.9171
"112712",14.8126
"112713",15.3144
"112714",15.0028
"112715",16.0007
"112716",15.5551
"112717",15.4144
"112718",15.3634
"112719",14.4596
"112720",14.3846
"112721",14.3136
"112722",14.8275
"112723",17.2318
"112724",14.9443
"112725",15.7066
"112726",15.2554
"112727",15.0368
"112728",14.8158
"112729",16.0849
"112730",14.6516
"112731",13.7663
"112732",15.3445
"112733",15.8181
"112734",14.9674
"112735",16.0044
"112736",15.9206
"112737",14.0879
"112738",15.3369
"112739",16.4151
"112740",15.5425
"112741",16.5613
"112742",15.2512
"112743",17.4437
"112744",16.4375
"112745",17.2242
"112746",16.7926
"112747",15.9769
"112748",15.8785
"112749",16.019
"112750",14.8051
"112751",14.6922
"112752",15.062
"112753",14.099
"112754",14.709
"112755",15.4732
"112756",15.3356
"112757",14.4972
"112758",15.3937
"112759",15.1001
"112760",15.3433
"112761",14.7495
"112762",14.6005
"112763",15.8477
"112764",14.8128
"112765",15.7172
"112766",14.5376
"112767",15.3617
"112768",17.0874
"112769",17.094
"112770",16.8837
"112771",17.2568
"112772",17.3035
"112773",16.3819
"112774",16.5883
"112775",17.1968
"112776",15.0139
"112777",14.6421
"112778",15.3369
"112779",15.8303
"112780",16.8119
"112781",17.2151
"112782",16.4383
"112783",16.7469
"112784",14.3538
"112785",15.5526
"112786",16.594
"112787",16.6356
"112788",15.7762
"112789",15.6174
"112790",16.4274
"112791",16.4482
"112792",14.3429
"112793",14.3709
"112794",14.0176
"112795",13.1444
"112796",13.5758
"112797",14.6317
"112798",14.0736
"112799",14.9086
"112800",14.8937
"112801",15.0627
"112802",14.5453
"112803",15.7372
"112804",14.9677
"112805",15.1309
"112806",14.8069
"112807",14.843
"112808",14.7104
"112809",14.6627
"112810",14.8377
"112811",15.0373
"112812",15.54
"112813",14.5852
"112814",14.6886
"112815",14.6861
"112816",14.5802
"112817",15.4067
"112818",15.7127
"112819",15.1159
"112820",14.4638
"112821",17.2149
"112822",15.4725
"112823",15.9031
"112824",15.5707
"112825",16.155
"112826",15.9828
"112827",15.6887
"112828",15.5472
"112829",14.5183
"112830",14.2764
"112831",14.2541
"112832",14.4303
"112833",14.3573
"112834",15.7863
"112835",15.3622
"112836",15.2003
"112837",15.1957
"112838",15.5206
"112839",14.8579
"112840",15.6975
"112841",16.4481
"112842",14.5627
"112843",14.0889
"112844",15.4395
"112845",14.8373
"112846",15.0731
"112847",15.2153
"112848",14.4579
"112849",15.836
"112850",15.3787
"112851",16.0501
"112852",14.7289
"112853",13.5523
"112854",14.9798
"112855",14.1799
"112856",14.6329
"112857",14.5671
"112858",14.92
"112859",14.8901
"112860",15.0413
"112861",15.0702
"112862",13.7626
"112863",14.3143
"112864",14.6808
"112865",15.7578
"112866",14.218
"112867",15.7375
"112868",15.6282
"112869",14.4585
"112870",14.7054
"112871",13.8427
"112872",14.0109
"112873",15.0386
"112874",15.3499
"112875",15.3615
"112876",15.1184
"112877",14.7364
"112878",14.7831
"112879",14.288
"112880",15.7362
"112881",15.7724
"112882",15.5716
"112883",15.9213
"112884",15.4939
"112885",15.6826
"112886",15.9327
"112887",15.7623
"112888",15.179
"112889",15.0992
"112890",15.2945
"112891",15.4405
"112892",15.3557
"112893",15.1767
"112894",15.0193
"112895",14.8868
"112896",14.9163
"112897",15.6511
"112898",15.3331
"112899",15.0558
"112900",14.9192
"112901",16.5068
"112902",16.5006
"112903",15.4811
"112904",15.5536
"112905",15.3855
"112906",15.4322
"112907",13.8284
"112908",14.8024
"112909",14.9047
"112910",15.8987
"112911",15.9039
"112912",15.8586
"112913",14.9556
"112914",15.3902
"112915",15.1876
"112916",14.8907
"112917",15.3761
"112918",15.135
"112919",15.3575
"112920",15.8041
"112921",15.5918
"112922",15.627
"112923",15.6911
"112924",15.685
"112925",15.7717
"112926",15.1289
"112927",15.0499
"112928",16.6566
"112929",14.3455
"112930",14.6778
"112931",14.6238
"112932",15.1043
"112933",14.8909
"112934",16.2166
"112935",14.876
"112936",17.4976
"112937",16.3494
"112938",14.5363
"112939",13.9862
"112940",13.979
"112941",14.1747
"112942",12.9396
"112943",13.4151
"112944",13.6213
"112945",14.2289
"112946",14.9554
"112947",14.6302
"112948",14.2082
"112949",13.9526
"112950",13.6289
"112951",13.6853
"112952",12.3326
"112953",12.0335
"112954",12.1465
"112955",12.0518
"112956",11.5782
"112957",11.5524
"112958",11.4411
"112959",11.6742
"112960",11.6544
"112961",11.5859
"112962",11.4731
"112963",11.7606
"112964",11.7904
"112965",11.9512
"112966",11.9264
"112967",12.4122
"112968",12.6776
"112969",12.4223
"112970",12.1511
"112971",11.6905
"112972",11.5435
"112973",11.8382
"112974",11.958
"112975",12.1101
"112976",12.1351
"112977",12.2569
"112978",11.9486
"112979",12.5922
"112980",12.4075
"112981",12.3645
"112982",12.0722
"112983",12.3669
"112984",12.1085
"112985",12.0443
"112986",11.9866
"112987",12.085
"112988",12.2576
"112989",12.5118
"112990",12.4302
"112991",12.4453
"112992",12.2478
"112993",12.1208
"112994",11.9617
"112995",11.7416
"112996",12.2341
"112997",12.1808
"112998",12.4283
"112999",11.8223
"113000",11.8015
"113001",11.9827
"113002",12.0033
"113003",12.138
"113004",12.1251
"113005",12.2694
"113006",12.4598
"113007",12.6573
"113008",12.7627
"113009",12.6494
"113010",12.9814
"113011",12.3941
"113012",12.6394
"113013",12.5716
"113014",12.5978
"113015",11.3792
"113016",11.7535
"113017",11.5892
"113018",12.1084
"113019",11.9739
"113020",11.6199
"113021",11.2848
"113022",11.298
"113023",11.8276
"113024",11.315
"113025",11.0515
"113026",12.1867
"113027",12.2199
"113028",11.8514
"113029",10.5045
"113030",10.4629
"113031",9.56888
"113032",8.93833
"113033",8.05549
"113034",7.79215
"113035",8.73113
"113036",7.55743
"113037",7.45927
"113038",7.25705
"113039",7.30139
"113040",7.36643
"113041",7.56044
"113042",6.57137
"113043",6.23665
"113044",5.55872
"113045",5.67722
"113046",5.686
"113047",5.7556
"113048",5.63548
"113049",5.70687
"113050",5.66806
"113051",5.94328
"113052",5.98839
"113053",6.01709
"113054",5.63061
"113055",5.60436
"113056",5.48392
"113057",5.48268
"113058",4.93965
"113059",5.19241
"113060",5.23053
"113061",5.55051
"113062",5.91285
"113063",5.58069
"113064",6.11062
"113065",6.02576
"113066",6.06696
"113067",6.70798
"113068",6.76613
"113069",6.56183
"113070",7.02253
"113071",7.65361
"113072",8.84733
"113073",9.9533
"113074",10.1042
"113075",8.61409
"113076",9.12792
"113077",8.96772
"113078",8.6899
"113079",7.22185
"113080",7.83809
"113081",7.6401
"113082",7.14719
"113083",7.58013
"113084",7.96822
"113085",7.02687
"113086",6.83771
"113087",6.8449
"113088",6.38442
"113089",5.50884
"113090",5.85225
"113091",5.95997
"113092",5.74739
"113093",5.81511
"113094",5.72607
"113095",5.41181
"113096",5.21299
"113097",5.20139
"113098",5.69774
"113099",5.30679
"113100",5.59821
"113101",5.51962
"113102",5.32762
"113103",5.54539
"113104",5.73256
"113105",6.64458
"113106",6.03944
"113107",5.66845
"113108",5.88332
"113109",5.96422
"113110",6.41078
"113111",6.18445
"113112",5.75242
"113113",6.75437
"113114",6.63429
"113115",7.13149
"113116",7.98013
"113117",7.95378
"113118",7.08042
"113119",7.18495
"113120",7.20206
"113121",7.11223
"113122",7.23539
"113123",7.24237
"113124",7.30225
"113125",7.1891
"113126",7.29449
"113127",7.03906
"113128",6.89129
"113129",6.80987
"113130",6.84698
"113131",6.79624
"113132",6.76161
"113133",6.63223
"113134",6.61453
"113135",6.89675
"113136",6.82081
"113137",6.50554
"113138",6.50945
"113139",6.41166
"113140",6.73532
"113141",6.209
"113142",7.0451
"113143",7.5495
"113144",7.99706
"113145",8.5131
"113146",8.50606
"113147",7.32288
"113148",7.7176
"113149",7.99352
"113150",8.09054
"113151",5.49401
"113152",7.35566
"113153",8.6457
"113154",10.5345
"113155",9.94998
"113156",9.58194
"113157",8.54214
"113158",8.23328
"113159",6.88688
"113160",5.82729
"113161",5.95299
"113162",5.8593
"113163",5.83506
"113164",6.04557
"113165",6.87002
"113166",6.91559
"113167",5.51152
"113168",5.72315
"113169",5.7223
"113170",5.67355
"113171",5.69285
"113172",5.80591
"113173",5.9899
"113174",5.62483
"113175",7.13629
"113176",7.93318
"113177",8.06891
"113178",7.80965
"113179",8.31103
"113180",8.3574
"113181",8.31775
"113182",8.24009
"113183",8.28517
"113184",8.04846
"113185",7.95512
"113186",8.76544
"113187",7.96057
"113188",7.94477
"113189",7.27254
"113190",7.76163
"113191",6.97143
"113192",7.97348
"113193",7.90595
"113194",7.6892
"113195",7.78601
"113196",7.70673
"113197",7.15486
"113198",7.24085
"113199",7.2975
"113200",7.19835
"113201",7.35743
"113202",7.30491
"113203",7.50602
"113204",7.71111
"113205",7.74557
"113206",7.87352
"113207",7.8113
"113208",7.65398
"113209",8.0487
"113210",8.35849
"113211",8.40149
"113212",8.36172
"113213",8.09275
"113214",7.95908
"113215",8.24222
"113216",8.08659
"113217",8.26849
"113218",7.99555
"113219",8.03844
"113220",7.82695
"113221",7.93221
"113222",7.9294
"113223",8.04012
"113224",7.85426
"113225",7.62267
"113226",7.50719
"113227",7.46402
"113228",7.47728
"113229",7.61037
"113230",7.58322
"113231",7.5533
"113232",7.56538
"113233",7.47085
"113234",7.48041
"113235",7.50618
"113236",7.46981
"113237",7.33459
"113238",7.20671
"113239",7.14982
"113240",7.19352
"113241",7.25786
"113242",7.39022
"113243",7.43075
"113244",7.41275
"113245",7.36362
"113246",7.36646
"113247",7.37823
"113248",7.35106
"113249",7.47712
"113250",7.43527
"113251",7.43257
"113252",7.45417
"113253",7.67062
"113254",7.61311
"113255",7.57817
"113256",7.64098
"113257",7.62873
"113258",7.57333
"113259",7.64675
"113260",7.62181
"113261",7.76357
"113262",7.82146
"113263",7.78418
"113264",7.64091
"113265",7.82026
"113266",7.70239
"113267",7.73382
"113268",7.63943
"113269",7.58373
"113270",7.44815
"113271",7.53909
"113272",7.6438
"113273",7.70937
"113274",7.70314
"113275",7.71279
"113276",7.77477
"113277",7.74629
"113278",7.77652
"113279",7.81556
"113280",7.79933
"113281",7.72935
"113282",7.79095
"113283",7.6208
"113284",7.61333
"113285",7.67005
"113286",7.48988
"113287",7.45669
"113288",7.69392
"113289",7.60974
"113290",7.54678
"113291",7.54411
"113292",7.6027
"113293",7.53647
"113294",7.44355
"113295",7.35195
"113296",7.35551
"113297",7.35588
"113298",7.50858
"113299",7.35343
"113300",7.44506
"113301",7.47834
"113302",7.44449
"113303",7.56981
"113304",7.49825
"113305",7.44758
"113306",7.5649
"113307",7.76686
"113308",7.69022
"113309",7.37632
"113310",7.35241
"113311",7.1619
"113312",7.2908
"113313",7.34263
"113314",7.3832
"113315",7.45241
"113316",7.53209
"113317",7.63619
"113318",7.75855
"113319",7.62704
"113320",7.49748
"113321",7.71292
"113322",7.74417
"113323",7.6182
"113324",7.99369
"113325",8.00554
"113326",8.30172
"113327",8.81769
"113328",9.17346
"113329",10.4448
"113330",9.86115
"113331",10.5855
"113332",11.6364
"113333",11.2233
"113334",10.1724
"113335",10.6549
"113336",10.7551
"113337",10.6759
"113338",11.3182
"113339",12.1612
"113340",12.0205
"113341",12.1981
"113342",12.5912
"113343",12.5298
"113344",12.3841
"113345",12.3349
"113346",11.8579
"113347",11.3119
"113348",10.845
"113349",10.8728
"113350",11.6304
"113351",12.106
"113352",12.3894
"113353",12.1306
"113354",11.8606
"113355",11.556
"113356",11.4876
"113357",11.7898
"113358",11.525
"113359",11.4807
"113360",11.9261
"113361",11.8928
"113362",11.8995
"113363",12.0389
"113364",12.3392
"113365",13.1832
"113366",12.5431
"113367",11.4435
"113368",11.0969
"113369",11.7446
"113370",12.2394
"113371",12.191
"113372",12.7238
"113373",10.8358
"113374",10.7272
"113375",10.3361
"113376",10.0486
"113377",10.049
"113378",9.91674
"113379",9.852
"113380",9.74696
"113381",9.31892
"113382",9.5415
"113383",9.23167
"113384",9.05239
"113385",9.09572
"113386",8.4571
"113387",8.52937
"113388",8.5359
"113389",8.67284
"113390",8.8825
"113391",9.28896
"113392",9.9955
"113393",10.2741
"113394",10.4578
"113395",11.6701
"113396",11.5497
"113397",11.5483
"113398",10.993
"113399",8.9655
"113400",10.1314
"113401",9.82442
"113402",9.503
"113403",10.9792
"113404",11.953
"113405",12.57
"113406",12.1345
"113407",12.222
"113408",12.6104
"113409",12.3706
"113410",11.5504
"113411",12.4353
"113412",12.8428
"113413",11.7322
"113414",12.028
"113415",12.9508
"113416",14.6439
"113417",14.8626
"113418",15.2618
"113419",15.15
"113420",15.2604
"113421",15.8411
"113422",15.5102
"113423",15.2917
"113424",16.2711
"113425",16.9797
"113426",15.4042
"113427",15.7437
"113428",15.3661
"113429",15.3395
"113430",14.8116
"113431",14.0856
"113432",14.9015
"113433",16.2418
"113434",15.349
"113435",15.7367
"113436",15.01
"113437",15.0644
"113438",15.0467
"113439",14.3922
"113440",13.8575
"113441",13.9767
"113442",13.542
"113443",13.6505
"113444",13.6113
"113445",13.5591
"113446",13.6638
"113447",13.9809
"113448",13.6202
"113449",13.5962
"113450",13.8587
"113451",14.1068
"113452",13.5829
"113453",13.812
"113454",13.9334
"113455",13.6798
"113456",14.1396
"113457",14.0508
"113458",14.3638
"113459",14.1935
"113460",13.8896
"113461",13.8942
"113462",13.9988
"113463",14.1203
"113464",14.2793
"113465",14.3415
"113466",14.1962
"113467",14.2004
"113468",14.1152
"113469",14.4522
"113470",14.1988
"113471",14.1564
"113472",14.2379
"113473",14.1547
"113474",14.3082
"113475",14.2024
"113476",14.255
"113477",14.2314
"113478",14.2074
"113479",14.1962
"113480",14.26
"113481",14.0685
"113482",13.8236
"113483",13.8537
"113484",14.3722
"113485",14.3164
"113486",14.6281
"113487",14.4844
"113488",14.5965
"113489",14.2034
"113490",14.0411
"113491",14.2778
"113492",14.7334
"113493",14.2155
"113494",14.2979
"113495",14.0405
"113496",13.9306
"113497",14.084
"113498",14.0146
"113499",14.1516
"113500",14.1647
"113501",14.4194
"113502",14.4851
"113503",14.1228
"113504",14.1055
"113505",14.3076
"113506",14.1798
"113507",14.1616
"113508",14.128
"113509",13.9876
"113510",13.9244
"113511",14.2362
"113512",14.3153
"113513",14.3183
"113514",14.3179
"113515",14.2388
"113516",14.5748
"113517",14.7696
"113518",14.8722
"113519",14.3952
"113520",14.3106
"113521",13.9386
"113522",13.9934
"113523",13.8907
"113524",13.9908
"113525",14.2888
"113526",14.0245
"113527",14.0828
"113528",13.9842
"113529",13.9102
"113530",14.0987
"113531",14.1568
"113532",14.2111
"113533",14.1379
"113534",14.1043
"113535",13.9238
"113536",13.9358
"113537",13.8843
"113538",13.8077
"113539",13.916
"113540",14.2008
"113541",14.3043
"113542",14.2393
"113543",14.349
"113544",14.3027
"113545",14.3755
"113546",14.2369
"113547",14.2631
"113548",14.247
"113549",14.0977
"113550",14.0914
"113551",14.0242
"113552",14.2743
"113553",14.1349
"113554",13.6773
"113555",14.0919
"113556",14.0022
"113557",14.181
"113558",13.9148
"113559",13.6856
"113560",14.2429
"113561",13.894
"113562",13.6392
"113563",13.8499
"113564",14.1347
"113565",13.9894
"113566",13.9415
"113567",13.711
"113568",14.1017
"113569",14.1456
"113570",14.3004
"113571",14.1564
"113572",13.7345
"113573",13.5226
"113574",13.3857
"113575",13.3644
"113576",13.4225
"113577",14.8727
"113578",15.6661
"113579",16.4439
"113580",15.9261
"113581",16.0648
"113582",15.992
"113583",16.0854
"113584",15.5001
"113585",15.7402
"113586",15.6015
"113587",16.1463
"113588",16.2573
"113589",16.4757
"113590",16.625
"113591",16.5377
"113592",16.8422
"113593",16.4082
"113594",16.2838
"113595",14.8567
"113596",14.1598
"113597",14.7681
"113598",15.5193
"113599",16.6895
"113600",14.9527
"113601",15.3612
"113602",15.2921
"113603",15.0985
"113604",14.8982
"113605",16.1724
"113606",14.3878
"113607",15.1193
"113608",15.0146
"113609",14.7405
"113610",14.9548
"113611",14.9181
"113612",15.4592
"113613",15.6329
"113614",14.3007
"113615",14.793
"113616",15.3992
"113617",15.508
"113618",15.9378
"113619",16.3948
"113620",16.076
"113621",15.5931
"113622",17.3258
"113623",17.9279
"113624",18.217
"113625",17.718
"113626",16.8869
"113627",16.567
"113628",16.6414
"113629",14.9439
"113630",17.5611
"113631",16.8457
"113632",16.8297
"113633",16.8203
"113634",16.3941
"113635",15.9017
"113636",15.7097
"113637",15.4675
"113638",15.7225
"113639",16.3668
"113640",15.633
"113641",16.0093
"113642",15.2939
"113643",15.032
"113644",14.5576
"113645",15.1469
"113646",15.3252
"113647",15.149
"113648",15.5683
"113649",15.3568
"113650",15.6653
"113651",15.7875
"113652",15.6001
"113653",15.5276
"113654",15.4498
"113655",15.2927
"113656",14.5989
"113657",14.5715
"113658",14.3902
"113659",13.8586
"113660",13.6323
"113661",13.7966
"113662",14.4221
"113663",14.1875
"113664",15.297
"113665",15.4952
"113666",14.8895
"113667",15.4157
"113668",15.3151
"113669",16.2177
"113670",16.0898
"113671",15.9631
"113672",15.1602
"113673",15.3445
"113674",16.2957
"113675",17.2882
"113676",16.984
"113677",16.9275
"113678",13.9872
"113679",14.7028
"113680",16.3307
"113681",16.0346
"113682",15.8896
"113683",15.7293
"113684",15.7902
"113685",15.6717
"113686",15.9214
"113687",15.5543
"113688",14.7973
"113689",14.4599
"113690",15.1184
"113691",16.2183
"113692",16.2637
"113693",15.1004
"113694",16.358
"113695",16.1894
"113696",16.7079
"113697",16.6309
"113698",16.1504
"113699",15.8752
"113700",15.8174
"113701",16.2232
"113702",15.6706
"113703",16.4203
"113704",15.6327
"113705",15.2504
"113706",15.3076
"113707",15.1015
"113708",15.1138
"113709",15.4503
"113710",15.4396
"113711",15.4347
"113712",15.537
"113713",16.0221
"113714",16.0515
"113715",15.9252
"113716",19.0805
"113717",18.8889
"113718",21.3839
"113719",22.2403
"113720",24.0891
"113721",21.94
"113722",21.5065
"113723",20.5642
"113724",19.9417
"113725",20.4897
"113726",20.3171
"113727",18.132
"113728",16.3041
"113729",15.2167
"113730",15.7885
"113731",16.1932
"113732",16.3383
"113733",16.8316
"113734",17.1244
"113735",18.5103
"113736",15.5902
"113737",15.6199
"113738",16.0868
"113739",16.2187
"113740",16.2573
"113741",16.0017
"113742",16.2789
"113743",17.3953
"113744",17.6625
"113745",17.0995
"113746",16.2744
"113747",15.6283
"113748",15.6181
"113749",15.4545
"113750",16.5181
"113751",16.527
"113752",16.2843
"113753",15.1645
"113754",15.2462
"113755",14.2864
"113756",14.198
"113757",15.0141
"113758",15.1503
"113759",13.6972
"113760",14.1475
"113761",14.0343
"113762",14.2302
"113763",14.3751
"113764",15.4414
"113765",15.7611
"113766",15.7214
"113767",15.3472
"113768",15.0201
"113769",14.9528
"113770",15.4526
"113771",15.0679
"113772",15.1904
"113773",15.0559
"113774",14.6532
"113775",15.321
"113776",15.6298
"113777",15.328
"113778",14.3937
"113779",15.0257
"113780",14.7224
"113781",16.5467
"113782",15.5421
"113783",15.8918
"113784",14.207
"113785",14.2576
"113786",14.502
"113787",14.5304
"113788",15.0271
"113789",15.1348
"113790",15.5412
"113791",15.4789
"113792",15.0927
"113793",14.945
"113794",14.7708
"113795",15.0986
"113796",14.972
"113797",14.7621
"113798",14.8843
"113799",14.8778
"113800",13.924
"113801",14.2884
"113802",14.9867
"113803",15.7958
"113804",16.0519
"113805",14.8597
"113806",16.7149
"113807",15.4094
"113808",15.4924
"113809",15.8217
"113810",14.9856
"113811",14.6362
"113812",14.6415
"113813",13.802
"113814",13.526
"113815",13.6967
"113816",15.0542
"113817",14.9698
"113818",15.4293
"113819",15.38
"113820",15.2505
"113821",16.7038
"113822",16.8098
"113823",16.8658
"113824",17.0325
"113825",16.0581
"113826",16.0555
"113827",16.0476
"113828",16.0067
"113829",15.8984
"113830",15.9536
"113831",15.5772
"113832",15.5056
"113833",15.2359
"113834",15.6071
"113835",13.5305
"113836",13.6472
"113837",13.8092
"113838",14.1416
"113839",14.4363
"113840",14.3929
"113841",15.3334
"113842",15.2183
"113843",15.4837
"113844",15.6588
"113845",14.9394
"113846",15.3308
"113847",16.3758
"113848",16.7534
"113849",15.7319
"113850",15.2738
"113851",14.983
"113852",14.9684
"113853",14.7791
"113854",14.7124
"113855",14.9716
"113856",14.9398
"113857",14.9179
"113858",15.3468
"113859",15.61
"113860",15.4141
"113861",15.793
"113862",14.7896
"113863",14.55
"113864",14.7598
"113865",14.9224
"113866",14.9313
"113867",15.1064
"113868",15.0965
"113869",15.1265
"113870",14.3129
"113871",14.4012
"113872",14.3791
"113873",14.3464
"113874",14.406
"113875",14.4877
"113876",14.3795
"113877",14.2358
"113878",14.2852
"113879",14.3257
"113880",14.6225
"113881",14.2298
"113882",15.3866
"113883",15.6576
"113884",15.5541
"113885",15.3795
"113886",15.3704
"113887",15.6948
"113888",15.4921
"113889",15.9934
"113890",15.36
"113891",15.2443
"113892",15.6766
"113893",15.7384
"113894",16.2592
"113895",16.8427
"113896",15.6867
"113897",15.1284
"113898",15.2309
"113899",15.7545
"113900",15.7867
"113901",15.5435
"113902",14.7032
"113903",14.7856
"113904",14.6403
"113905",14.487
"113906",14.5997
"113907",14.2923
"113908",14.52
"113909",16.0742
"113910",15.3498
"113911",16.6524
"113912",16.359
"113913",16.3955
"113914",16.1658
"113915",14.8751
"113916",14.4765
"113917",14.4727
"113918",14.4329
"113919",14.3138
"113920",14.3398
"113921",14.6034
"113922",14.7985
"113923",15.157
"113924",14.8475
"113925",15.2439
"113926",15.1186
"113927",15.2287
"113928",14.2791
"113929",14.4851
"113930",16.568
"113931",16.0479
"113932",16.2423
"113933",16.0809
"113934",15.4785
"113935",15.5109
"113936",15.0872
"113937",14.6904
"113938",14.9296
"113939",15.6404
"113940",15.7613
"113941",16.7001
"113942",16.7351
"113943",14.6601
"113944",14.6381
"113945",13.5936
"113946",12.5922
"113947",14.1112
"113948",13.1802
"113949",11.5794
"113950",11.4424
"113951",10.6402
"113952",11.4409
"113953",11.4465
"113954",9.77554
"113955",11.4368
"113956",12.8803
"113957",14.4286
"113958",14.2636
"113959",13.8856
"113960",15.2315
"113961",15.5805
"113962",15.9882
"113963",14.1835
"113964",14.1312
"113965",14.3031
"113966",13.7401
"113967",14.0486
"113968",13.6385
"113969",13.6413
"113970",13.7405
"113971",13.6282
"113972",13.2508
"113973",13.9298
"113974",14.987
"113975",14.5464
"113976",14.7554
"113977",15.0967
"113978",14.9306
"113979",15.1188
"113980",14.5752
"113981",14.9131
"113982",15.907
"113983",15.9699
"113984",14.235
"113985",14.4148
"113986",16.0647
"113987",16.0113
"113988",17.4964
"113989",17.3328
"113990",15.0863
"113991",14.8475
"113992",15.7697
"113993",15.3739
"113994",14.9797
"113995",15.601
"113996",15.739
"113997",16.0773
"113998",15.5321
"113999",15.3018
"114000",16.3468
"114001",16.3879
"114002",16.6192
"114003",17.1597
"114004",17.2085
"114005",16.9934
"114006",17.3921
"114007",17.4393
"114008",19.0452
"114009",18.7873
"114010",18.6766
"114011",18.2258
"114012",18.5524
"114013",18.5031
"114014",19.5555
"114015",19.122
"114016",19.2578
"114017",16.9761
"114018",17.6161
"114019",16.3239
"114020",16.5676
"114021",15.9541
"114022",14.4541
"114023",14.5653
