"","beta[246]","beta[247]","beta[264]","beta[431]"
"92148",0,0,0,-14.5953
"92149",0,0,0,-14.5001
"92150",0,0,0,-14.6974
"92151",0,0,0,-14.7316
"92152",0,0,0,-14.6922
"92153",0,0,0,-14.7631
"92154",0,0,0,-15.0914
"92155",0,0,0,-14.7996
"92156",0,0,0,-14.8112
"92157",0,0,0,-14.7881
"92158",0,0,0,-14.6601
"92159",0,0,0,-15.0113
"92160",0,0,0,-14.8293
"92161",0,0,0,-15.0689
"92162",0,0,0,-14.9074
"92163",0,0,0,-14.8671
"92164",0,0,0,-14.871
"92165",0,0,0,-14.6333
"92166",0,0,0,-14.7241
"92167",0,0,0,-14.9394
"92168",0,0,0,-14.8458
"92169",0,0,0,-14.89
"92170",0,0,0,-15.0616
"92171",0,0,0,-15.3293
"92172",0,0,0,-15.2002
"92173",0,0,0,-15.1047
"92174",0,0,0,-15.2295
"92175",0,0,0,-15.1175
"92176",0,0,0,-15.2279
"92177",0,0,0,-15.4105
"92178",0,0,0,-15.3729
"92179",0,0,0,-15.7357
"92180",0,0,0,-15.6501
"92181",0,0,0,-15.4211
"92182",0,0,0,-15.5289
"92183",0,0,0,-15.549
"92184",0,0,0,-15.5812
"92185",0,0,0,-15.5183
"92186",0,0,0,-15.3388
"92187",0,0,0,-15.1792
"92188",0,0,0,-15.0736
"92189",0,0,0,-15.2746
"92190",0,0,0,-15.1394
"92191",0,0,0,-15.2651
"92192",0,0,0,-15.3287
"92193",0,0,0,-14.9259
"92194",0,0,0,-14.75
"92195",0,0,0,-14.8049
"92196",0,0,0,-14.8834
"92197",0,0,0,-14.8112
"92198",0,0,0,-14.9517
"92199",0,0,0,-15.4019
"92200",0,0,0,-15.2596
"92201",0,0,0,-15.0102
"92202",0,0,0,-15.1085
"92203",0,0,0,-15.1441
"92204",0,0,0,-15.2286
"92205",0,0,0,-14.9597
"92206",0,0,0,-14.6203
"92207",0,0,0,-14.687
"92208",0,0,0,-14.6157
"92209",0,0,0,-14.4625
"92210",0,0,0,-14.682
"92211",0,0,0,-14.8334
"92212",0,-0.266962,0.422265,-14.7813
"92213",0,0,0.670176,-15.0607
"92214",0,0,0.562884,-14.7043
"92215",0,0,0,-14.8529
"92216",0,0,0,-14.6921
"92217",0,0,0,-14.7865
"92218",0,0,0,-14.6149
"92219",0,0,0,-14.7085
"92220",0,0,0,-14.4673
"92221",0,0,0,-14.6622
"92222",0,0,0,-14.6664
"92223",0,0,0,-14.7613
"92224",0,0,0,-14.6859
"92225",0,0,0,-14.5291
"92226",0,0,0,-14.5586
"92227",0,0,0,-14.5612
"92228",0,0,0,-14.702
"92229",0,0,0,-14.5734
"92230",0,0,0,-14.5072
"92231",0,0,0,-14.5275
"92232",0,0,0,-14.9527
"92233",0,0,0,-14.8611
"92234",0,0,0,-14.628
"92235",0,0,0,-14.2287
"92236",0,0,0,-14.5174
"92237",0,0,0,-14.389
"92238",0,0,0,-14.5067
"92239",0,0,0,-14.5968
"92240",0,0,0,-14.1005
"92241",0,0,0,-14.1003
"92242",0,0,0,-14.1085
"92243",0,0,0,-14.2555
"92244",0,0,0,-14.2715
"92245",0,0,0,-14.3237
"92246",0,0,0,-13.8276
"92247",0,0,0,-14.0543
"92248",0,0,0,-13.9716
"92249",0,0,0,-13.8997
"92250",0,0,0,-14.0239
"92251",0,0,0,-14.2473
"92252",0,0,0,-14.1501
"92253",0,0,0,-14.0933
"92254",0,0,0,-13.9523
"92255",0,0,0,-13.9882
"92256",0,0,0,-13.7121
"92257",0,0,0,-13.6932
"92258",0,0,0,-13.6856
"92259",0,0,0,-13.9615
"92260",0,0,0,-14.3047
"92261",0,0,0,-14.1508
"92262",0,0,0,-14.2351
"92263",0,0,0,-14.0303
"92264",0,0,0,-13.9653
"92265",0,0,0,-14.0904
"92266",0,0,0,-14.0288
"92267",0,0,0,-14.3592
"92268",0,0,0,-13.8752
"92269",0,0,0,-13.7373
"92270",0,0,0,-13.5655
"92271",0,0,0,-13.5489
"92272",0,0,0,-13.557
"92273",0,0,0,-13.6795
"92274",0,0,0,-13.723
"92275",0,0,0,-13.6708
"92276",0,0,0,-13.8478
"92277",0,0,0,-13.8771
"92278",0,0,0,-13.8618
"92279",0,0,0,-13.8593
"92280",0,0,0,-13.9866
"92281",0,0,0,-14.1328
"92282",0,0,0,-13.9225
"92283",0,0,0,-13.8126
"92284",0,0,0,-13.8438
"92285",0,0,0,-13.815
"92286",0,0,0,-13.7208
"92287",0,0,0,-14.0379
"92288",0,0,0,-13.8184
"92289",0,0,0,-13.7256
"92290",0,0,0,-13.6771
"92291",0,0,0,-13.3851
"92292",0,0,0,-13.4958
"92293",0,0,0,-13.4602
"92294",0,0,0,-13.5291
"92295",0,0,0,-13.8185
"92296",0,0,0,-13.9528
"92297",0,0,0,-13.9676
"92298",0,0,0,-14.0094
"92299",0,0,0,-13.8711
"92300",0,0,0,-13.8145
"92301",0,0,0,-13.6512
"92302",0,0,0,-13.8106
"92303",0,0,0,-13.6346
"92304",0,0,0,-13.6846
"92305",0,0,0,-13.7363
"92306",0,0,0,-13.9199
"92307",0,0,0,-13.7573
"92308",0,0,0,-13.8948
"92309",0,0,0,-13.5979
"92310",0,0,0,-13.5031
"92311",0,0,0,-13.7587
"92312",0,0,0,-13.631
"92313",0,0,0,-13.7571
"92314",0,0,0,-13.9034
"92315",0,0,0,-13.931
"92316",0,0,0,-14.057
"92317",0,0,0,-14.039
"92318",0,0,0,-14.1968
"92319",0,0,0,-14.1487
"92320",0,0,0,-13.9601
"92321",0,0,0,-14.1898
"92322",0,0,0,-13.9425
"92323",0,0,0,-13.648
"92324",0,0,0,-14.1249
"92325",0,0,0,-14.0635
"92326",0,0,0,-13.9432
"92327",0,0,0,-14.1569
"92328",0,0,0,-13.7769
"92329",0,0,0,-13.9209
"92330",0,0,0,-14.0393
"92331",0,0,0,-13.8252
"92332",0,0,0,-13.7517
"92333",0,0,0,-13.4629
"92334",0,0,0,-13.1096
"92335",0,0,0,-13.4075
"92336",0,0,0,-13.3816
"92337",0,0,0,-13.6753
"92338",0,0,0,-13.6638
"92339",0,0,0,-13.8911
"92340",0.17535,0,0,-13.6547
"92341",0,0,0,-14.0356
"92342",0,0,0,-13.5274
"92343",0,0,0,-13.538
"92344",0,0,0,-13.7116
"92345",0,0,0.2635,-14.2057
"92346",0,0,0.794135,-13.8998
"92347",0,0,0.734413,-13.7809
"92348",0,0,0.835941,-13.8591
"92349",0,0,0.489339,-13.9905
"92350",0,0,1.06232,-13.8028
"92351",0,0,0.860229,-13.7369
"92352",0,0,0.836427,-13.6671
"92353",0,0,0.93634,-13.9418
"92354",0,0,0.850765,-14.0142
"92355",0,0,0.586092,-13.7528
"92356",0,0,0.439001,-13.957
"92357",0,0,0.54372,-13.7922
"92358",0,0,0.327657,-14.0148
"92359",0,0,0,-13.716
"92360",0,0,0,-13.907
"92361",0,0,0,-14.2036
"92362",0,0,0,-14.0547
"92363",0,0,0,-14.1489
"92364",0,0,0,-14.0776
"92365",0,0,0,-13.9566
"92366",0,0,0,-14.1387
"92367",0,0,0,-13.8529
"92368",0,0,0,-13.9022
"92369",0,0,0,-13.6624
"92370",0,0,0,-13.7048
"92371",0,0,0,-13.884
"92372",0,0,0,-13.8952
"92373",0,0,0,-14.3447
"92374",0,0,0,-14.4067
"92375",0,0,0,-14.4343
"92376",0,0,0,-14.6718
"92377",0,0,0,-14.6998
"92378",0,0,0.29224,-14.3564
"92379",0,0,0.670828,-14.4656
"92380",0,0,0.578705,-14.7132
"92381",0,0,1.00608,-14.5972
"92382",0,0,0.977744,-14.4972
"92383",0,0,1.0497,-14.6657
"92384",0,0,1.12009,-14.6684
"92385",0,0,1.3022,-14.5798
"92386",0,0,1.09252,-14.6625
"92387",0,0,0.963682,-14.1961
"92388",0,0,0.928936,-14.3609
"92389",0,0,0.705771,-14.4314
"92390",0,0,0.577516,-14.4109
"92391",0,0,0.423781,-14.3992
"92392",0,0,0.56817,-14.4158
"92393",0,0,0.38422,-14.3959
"92394",0,0,0.0831674,-14.5993
"92395",0,0,0,-14.4278
"92396",0,0,0,-14.5828
"92397",0,0,0,-14.3391
"92398",0,0,0,-14.2417
"92399",0,0,0,-14.2827
"92400",0,0,0,-14.3731
"92401",0,0,0,-13.87
"92402",0,0,0,-14.3007
"92403",0,0,0,-14.4794
"92404",0,0,0,-14.1333
"92405",0,0,0,-14.1551
"92406",0,0,0,-14.1297
"92407",0,0,0,-14.2851
"92408",0,0,0,-14.4688
"92409",0,0,0,-14.4567
"92410",0,0,0,-14.3707
"92411",0,0,0,-14.4431
"92412",0,0,0,-14.5469
"92413",0,0,0,-14.3796
"92414",0,0,0,-14.1899
"92415",0,0,0,-14.2814
"92416",0,0,0,-14.2332
"92417",0,0,0,-14.4295
"92418",0,0,0,-14.3922
"92419",0,0,0,-14.2109
"92420",0,0,0,-14.2228
"92421",0,0,0,-14.3615
"92422",0,0,0,-13.9215
"92423",0,0,0,-13.836
"92424",0,0,0,-13.8385
"92425",0,0,0,-14.0321
"92426",0,0,0,-14.5981
"92427",0,0,0,-14.4156
"92428",0,0,0,-14.2966
"92429",0,0,0,-14.331
"92430",0,0,0,-14.4107
"92431",0,0,0,-14.4642
"92432",0,0,0,-14.3953
"92433",0,0,0,-14.7263
"92434",0,0,0,-14.6282
"92435",0,0,0,-14.6018
"92436",0,0,0,-14.7286
"92437",0,0,0,-14.4621
"92438",0,0,0,-14.3452
"92439",0,0,0,-14.4301
"92440",0,0,0,-14.2904
"92441",0,0,0,-14.1608
"92442",0,0,0,-14.4272
"92443",0,0,0,-14.1376
"92444",0,0,0,-14.2148
"92445",0,0,0,-14.3385
"92446",0,0,0,-14.2089
"92447",0,0,0,-14.1967
"92448",0,0,0,-14.2251
"92449",0,0,0,-14.296
"92450",0,0,0,-14.2836
"92451",0,0,0,-14.4193
"92452",0,0,0,-14.6004
"92453",0,0,0,-14.6454
"92454",0,0,0,-14.7648
"92455",0,0,0,-14.976
"92456",0,0,0,-14.5813
"92457",0,0,0,-14.3567
"92458",0,0,0,-14.1995
"92459",0,0,0,-14.2089
"92460",0,0,0,-14.3731
"92461",0,0,0,-14.2921
"92462",0,0,0,-14.7371
"92463",0,0,0,-14.3609
"92464",0,0,0,-14.3198
"92465",0,0,0,-14.3953
"92466",0,0,0,-14.1715
"92467",0,0,0,-14.074
"92468",0,0,0,-14.27
"92469",0,0,0,-14.1327
"92470",0,0,0,-14.1252
"92471",0,0,0,-14.3583
"92472",0,0,0,-14.4899
"92473",0,0,0,-14.49
"92474",0,0,0,-14.5441
"92475",0,0,0,-14.3395
"92476",0,0,0,-14.5794
"92477",0,0,0,-14.4323
"92478",0,0,0,-14.4981
"92479",0,0,0,-14.7165
"92480",0,0,0,-14.6565
"92481",0,0,0,-14.5916
"92482",0,0,0,-14.6811
"92483",0,0,0,-14.6288
"92484",0,0,0,-14.3663
"92485",0,0,0,-14.5557
"92486",0,0,0,-14.3679
"92487",0,0,0,-14.7178
"92488",0,0,0,-14.7432
"92489",0,0,0,-14.3519
"92490",0,0,0,-14.5837
"92491",0,0,0,-14.4534
"92492",0,0,0,-14.2155
"92493",0,0,0,-14.3486
"92494",0,0,0,-14.1305
"92495",0,0,0,-13.8055
"92496",0,0,0,-13.6687
"92497",0,0,0,-14.0709
"92498",0,0,0,-14.1472
"92499",0,0,0,-14.2696
"92500",0,0,0,-14.0269
"92501",0,0,0,-13.7897
"92502",0,0,0,-14.2703
"92503",0,0,0,-14.5246
"92504",0,0,0,-14.0629
"92505",0,0,0,-14.1901
"92506",0,0,0,-14.1604
"92507",0,0,0,-14.2645
"92508",0,0,0,-14.2953
"92509",0,0,0,-14.3016
"92510",0,0,0,-14.0666
"92511",0,0,0,-14.1105
"92512",0,0,0,-14.6381
"92513",0,0,0,-14.0056
"92514",0,0,0,-13.9584
"92515",0,0,0,-13.996
"92516",0,0,0,-14.2987
"92517",0,0,0,-13.9972
"92518",0,0,0,-14.2206
"92519",0,0,0,-14.19
"92520",0,0,0,-14.1918
"92521",0,0,0,-14.3396
"92522",0,0,0,-14.3784
"92523",0,0,0,-14.4204
"92524",0,0,0,-14.3508
"92525",0,0,0,-14.429
"92526",0,0,0,-14.25
"92527",0,0,0,-14.1346
"92528",0,0,0,-14.3614
"92529",0,0,0,-14.4747
"92530",0,0,0,-14.3244
"92531",0,0,0,-14.3769
"92532",0,0,0,-14.0006
"92533",0,0,0,-14.254
"92534",0,0,0,-14.2272
"92535",0,0,0,-14.3297
"92536",0,0,0,-14.1486
"92537",0,0,0,-14.0565
"92538",0,0,0,-14.1356
"92539",0,0,0,-14.0592
"92540",0,0,0,-13.9697
"92541",0,0,0,-13.9711
"92542",0,0,0,-14.0422
"92543",0,0,0,-13.9474
"92544",0,0,0,-13.8386
"92545",0,0,0,-14.087
"92546",0,0,0,-14.1588
"92547",0,0,0,-14.1411
"92548",0,0,0,-13.9648
"92549",0,0,0,-14.2485
"92550",0,0,0,-13.9621
"92551",0,0,0,-14.0452
"92552",0,0,0,-13.95
"92553",0,0,0,-14.2797
"92554",0,0,0,-14.1395
"92555",0,0,0,-14.1689
"92556",0,0,0,-14.4992
"92557",0,0,0,-14.428
"92558",0,0,0,-14.2611
"92559",0,0,0,-14.4345
"92560",0,0,0,-14.1226
"92561",0,0,0,-14.0607
"92562",0,0,0,-13.9092
"92563",0,0,0,-13.8507
"92564",0,0,0,-13.8723
"92565",0,0,0,-13.9022
"92566",0,0,0,-14.1238
"92567",0,0,0,-13.7189
"92568",0,0,0,-14.094
"92569",0,0,0,-14.3196
"92570",-0.582497,0,0,-14.259
"92571",-0.607887,0,0,-14.4693
"92572",0,0,0,-14.7866
"92573",0,0,0,-14.5343
"92574",0,0,0,-14.4836
"92575",0,0,0,-14.4798
"92576",0,0,0,-14.2997
"92577",0,0,0,-14.2313
"92578",0,0,0,-14.4942
"92579",0,0,0,-14.2946
"92580",0,0,0,-14.1169
"92581",0,0,0,-14.5524
"92582",0,0,0,-14.5203
"92583",0,0,0,-14.4926
"92584",0,0,0,-14.5446
"92585",0,0,0,-14.4513
"92586",0,0,0,-14.3799
"92587",0,0,0,-14.1928
"92588",0,0,0,-14.3078
"92589",0,0,0,-14.5088
"92590",0,0,0,-14.7607
"92591",0,0,0,-14.9069
"92592",0,0,0,-14.72
"92593",0,0,0,-14.5738
"92594",0,0,0,-14.3089
"92595",0,0,0,-14.3055
"92596",0,0,0,-14.1591
"92597",0,0,0,-14.3297
"92598",0,0,0,-14.5179
"92599",0,0,0,-14.3113
"92600",0,0,0,-14.2728
"92601",0,0,0,-14.3307
"92602",0,0,0,-14.5318
"92603",0,0,0,-14.2793
"92604",0,0,0,-14.4969
"92605",0,0,0,-14.1414
"92606",0,0,0,-14.2933
"92607",0,0,0,-14.3689
"92608",0,0,0,-14.499
"92609",0,0,0,-14.345
"92610",0,0,0,-14.1624
"92611",0,0,0,-14.2602
"92612",0,0,0,-14.2587
"92613",0,0,0,-14.183
"92614",0,0,0,-14.4435
"92615",0,0,0,-14.267
"92616",0,0,0,-14.1145
"92617",0,0,0,-14.3945
"92618",0,0,0,-14.3715
"92619",0,0,0,-14.2072
"92620",0,0,0,-13.7123
"92621",0,0,0,-14.2991
"92622",0,0,0,-14.2105
"92623",0,0,0,-14.0154
"92624",0,0,0,-14.1282
"92625",0,0,0,-14.1647
"92626",0,0,0,-14.0067
"92627",0,0,0,-14.0519
"92628",0,0,0,-14.1162
"92629",0,0,0,-14.453
"92630",0,0,0,-14.763
"92631",0,0,0,-14.4607
"92632",0,0,0,-14.5317
"92633",0,0,0,-14.5852
"92634",0,0,0,-14.1859
"92635",0,0,0,-14.2871
"92636",0,0,0,-14.1723
"92637",0,0,0,-14.0428
"92638",0,0,0,-14.3698
"92639",0,0,0,-14.3006
"92640",0,0,0,-14.3151
"92641",0,0,0,-14.3228
"92642",0,0,0,-14.71
"92643",0,0,0,-14.5678
"92644",0,0,0,-14.3406
"92645",0,0,0,-14.4388
"92646",0,0,0,-14.4734
"92647",0,0,0,-14.568
"92648",-0.280473,0,0,-14.3585
"92649",0,0,0,-14.4275
"92650",0,0,0,-14.4866
"92651",0,0,0,-14.2223
"92652",0,0,0,-14.2352
"92653",0,0,0,-14.5889
"92654",0,0,0,-14.493
"92655",0,0,0,-13.9821
"92656",0,0,0,-14.1791
"92657",0,0,0,-14.2757
"92658",0,0,0,-13.7475
"92659",0,0,0,-13.8893
"92660",0,0,0,-14.2668
"92661",0,0,0,-14.0848
"92662",0,0,0,-14.3894
"92663",0,0,0,-14.3263
"92664",0,0,0,-14.086
"92665",0,0,0,-14.2175
"92666",0,0,0,-14.5048
"92667",0,0,0,-14.1019
"92668",0,0,0,-14.3959
"92669",0,0,0,-14.4465
"92670",0,0,0,-14.2473
"92671",0,0,0,-14.3648
"92672",0,0,0,-14.2086
"92673",0,0,0,-14.1245
"92674",0,0,0,-14.4302
"92675",0,0,0,-14.4191
"92676",0,0,0,-14.1805
"92677",0,0,0,-14.4836
"92678",0,0,0,-14.249
"92679",0,0,0,-14.3835
"92680",0,0,0,-14.4156
"92681",0,0,0,-14.0004
"92682",0,0,0,-14.2239
"92683",0,0,0,-14.0778
"92684",0,0,0,-14.5002
"92685",0,0,0,-14.9318
"92686",0,0,0,-14.8046
"92687",0,0,0,-14.7285
"92688",0,0,0,-14.4192
"92689",0,0,0,-14.8691
"92690",0,0,0,-14.5217
"92691",0,0,0,-14.1887
"92692",0,0,0,-14.0809
"92693",0,0,0,-14.2311
"92694",0,0,0,-14.3737
"92695",0,0,0,-14.2736
"92696",0,0,0,-14.5951
"92697",0,0,0,-13.9851
"92698",0,0,0,-14.1105
"92699",0,0,0,-14.2056
"92700",0,0,0,-13.9069
"92701",0,0,0,-14.4274
"92702",0,0,0,-14.2192
"92703",0,0,0,-13.8544
"92704",0,0,0,-13.9287
"92705",0,0,0,-13.5974
"92706",0,0,0,-13.6836
"92707",0,0,0,-13.7087
"92708",0,0,0,-13.5333
"92709",0,0,0,-13.3604
"92710",0,0,0,-13.3597
"92711",0,0,0,-13.5332
"92712",0,0,0,-13.623
"92713",0,0,0,-13.5673
"92714",0,0,0,-13.9089
"92715",0,0,0,-13.8305
"92716",0,0,0,-13.8799
"92717",0,0,0,-13.809
"92718",0,0,0,-13.7572
"92719",0,0,0,-13.793
"92720",0,0,0,-13.7615
"92721",0,0,0,-13.7127
"92722",0,0,0,-13.6255
"92723",0,0,0,-13.9575
"92724",0,0,0,-13.9077
"92725",0,0,0,-13.9945
"92726",0,0,0,-14.2475
"92727",0,0,0,-13.9815
"92728",0,0,0,-14.3705
"92729",0,0,0,-14.2607
"92730",0,0,0,-14.2476
"92731",0,0,0,-14.3772
"92732",0,0,0.259905,-14.2133
"92733",0,0,0,-14.1476
"92734",0,0,0,-14.0118
"92735",0,0,0,-13.9065
"92736",0,0,0,-13.6772
"92737",0,0,0,-13.5243
"92738",0,0,0,-13.7605
"92739",0,0,0,-13.8444
"92740",0,0,0,-13.7929
"92741",0,0,0,-13.9031
"92742",0,0,0,-13.9771
"92743",0,0,0,-14.2265
"92744",0,0,0,-14.0861
"92745",0,0,0,-13.916
"92746",0,0,0,-14.1846
"92747",0,0,0,-13.9571
"92748",0,0,0,-14.0247
"92749",0,0,0,-14.0952
"92750",0,0,0,-13.8582
"92751",0,0,0,-13.8505
"92752",0,0,0,-13.6996
"92753",0,0,0,-13.9053
"92754",0,0,0,-13.7498
"92755",0,0,0,-13.8562
"92756",0,0,0,-14.0889
"92757",0,0,0,-13.7921
"92758",0,0,0,-13.9814
"92759",0,0,0,-13.9895
"92760",0,0,0,-13.8531
"92761",0,0,0,-14.1043
"92762",0,0,0,-13.9888
"92763",0,0,0,-14.2542
"92764",0,0,0,-14.309
"92765",0,0,0,-14.1221
"92766",0,0,0,-13.8626
"92767",0,0,0,-14.1477
"92768",0,0,0,-14.0839
"92769",0,0,0,-13.9627
"92770",0,0,0,-14.0659
"92771",0,0,0,-13.7171
"92772",0,0,0,-13.8763
"92773",0,0,0,-13.815
"92774",0,0,0,-13.9002
"92775",0,0,0,-13.9367
"92776",0,0,0,-13.9701
"92777",0,0,0,-13.7908
"92778",0,0,0,-13.9896
"92779",0,0,0,-14.0804
"92780",0,0,0,-13.971
"92781",0,0,0,-14.0925
"92782",0,0,0,-14.1596
"92783",0,0,0,-13.6363
"92784",0,0,0,-13.6858
"92785",0,0,0,-13.9449
"92786",0,0,0,-13.9022
"92787",0,0,0,-13.8409
"92788",0,0,0,-13.6155
"92789",0,0,0,-13.6346
"92790",0,0,0,-13.5687
"92791",0,0,0,-13.8323
"92792",0,0,0,-14.1999
"92793",0,0,0,-14.03
"92794",0,0,0,-14.1055
"92795",0,0,0,-14.2064
"92796",0,0,0,-14.1193
"92797",0,0,0,-14.0931
"92798",0,0,0,-14.1056
"92799",0,0,0,-13.9044
"92800",0,0,0,-13.8321
"92801",0,0,0,-13.957
"92802",0,0,0,-14.1224
"92803",0,0,0,-13.8328
"92804",0,0,0,-14.0725
"92805",0,0,0,-13.9132
"92806",0,0,0,-13.6979
"92807",0,0,0,-13.9615
"92808",0,0,0,-14.0981
"92809",0,0,0,-13.9149
"92810",0,0,0,-13.8057
"92811",0,0,0,-13.7969
"92812",0,0,0,-13.9809
"92813",0,0,0,-14.2539
"92814",0,0,0,-14.349
"92815",0,0,0,-14.1444
"92816",0,0,0,-14.2341
"92817",0,0,0,-14.1386
"92818",0,0,0,-13.7437
"92819",0,0,0,-13.9958
"92820",0,0,0,-13.9231
"92821",0,0,0,-13.9511
"92822",0,0,0,-14.3317
"92823",0,0,0,-14.4515
"92824",0,0,0,-14.206
"92825",0,0,0,-14.3087
"92826",0,0,0,-14.1497
"92827",0,0,0,-14.26
"92828",0,0,0,-14.2917
"92829",0,0,0,-14.0503
"92830",0,0,0,-14.1718
"92831",0,0,0,-14.466
"92832",0,0,0,-14.4276
"92833",0,0,0,-14.4235
"92834",0,0,0,-14.4107
"92835",0,0,0,-14.142
"92836",0,0,0,-14.1655
"92837",0,0,0,-14.3437
"92838",0,0,0,-14.0383
"92839",0,0,0,-14.2695
"92840",0,0,0,-14.5396
"92841",0,0,0,-14.3226
"92842",0,0,0,-14.398
"92843",0,0,0,-14.2655
"92844",0,0,0,-14.3185
"92845",0,0,0,-14.4823
"92846",0,0,0,-14.6679
"92847",0,0,0,-14.3905
"92848",0,0,0,-14.3075
"92849",0,0,0,-14.0888
"92850",0,0,0,-14.2848
"92851",0,0,0,-14.1894
"92852",0,0,0,-14.1209
"92853",0,0,0,-14.265
"92854",0,0,0,-14.4025
"92855",0,0,0,-14.2762
"92856",0,0,0,-14.4312
"92857",0,0,0,-14.1008
"92858",0,0,0,-14.2778
"92859",0,0,0,-14.4194
"92860",0,0,0,-14.4115
"92861",0,0,0,-14.2654
"92862",0,0,0,-14.0415
"92863",0,0,0,-14.0348
"92864",0,0,0,-13.9512
"92865",0,0,0,-13.7657
"92866",0,0,0,-13.7344
"92867",0,0,0,-13.8406
"92868",0,0,0,-13.5303
"92869",0,0,0,-13.6693
"92870",0,0,0,-13.7318
"92871",0,0,0,-13.9057
"92872",0,0,0,-13.9591
"92873",0,0,0,-13.7424
"92874",0,0,0,-13.7422
"92875",0,0,0,-13.6724
"92876",0,0,0,-13.8683
"92877",0,0,0,-13.6328
"92878",0,0,0,-13.671
"92879",0,0,0,-13.6749
"92880",0,0,0,-13.8242
"92881",0,0,0,-13.8124
"92882",0,0,0,-13.5862
"92883",0,0,0,-13.6852
"92884",0,0,0,-13.8583
"92885",0,0,0,-13.8896
"92886",0,0,0,-13.6358
"92887",0,0,0,-13.815
"92888",0,0,0,-14.0776
"92889",0,0,0,-14.1034
"92890",0,0,0,-14.0546
"92891",0,0,0,-14.1219
"92892",0,0,0,-14.023
"92893",0,0,0,-13.8401
"92894",0,0,0,-13.9235
"92895",-0.226649,0,0,-13.8526
"92896",0,0,0,-13.8338
"92897",0,0,0,-14.1114
"92898",0,0,0,-14.1641
"92899",0,0,0,-14.1032
"92900",0,0,0,-14.1291
"92901",0,0,0,-14.1114
"92902",0,0,0,-14.4243
"92903",0,0,0,-14.0343
"92904",0,0,0,-14.0868
"92905",0,0,0,-13.6214
"92906",0,0,0,-13.7432
"92907",0,0,0,-13.7747
"92908",0,0,0,-13.7727
"92909",0,0,0,-13.9004
"92910",0,0,0,-13.5091
"92911",0,0,0,-13.9273
"92912",0,0,0,-13.9464
"92913",0,0,0,-13.9241
"92914",0,0,0,-14.1394
"92915",0,0,0,-13.981
"92916",0,0,0,-14.3051
"92917",0,0,0,-14.3721
"92918",0,0,0,-14.191
"92919",0,0,0,-14.1137
"92920",0,0,0,-14.1301
"92921",0,0,0,-13.9012
"92922",0,0,0,-14.189
"92923",0,0,0,-13.9545
"92924",0,0,0,-14.2163
"92925",0,0,0,-14.177
"92926",0,0,0,-14.217
"92927",0,0,0,-14.0888
"92928",0,0,0,-13.774
"92929",0,0,0,-13.8311
"92930",0,0,0,-13.992
"92931",0,0,0,-13.5845
"92932",0,0,0,-13.5868
"92933",0,0,0,-13.5207
"92934",0,0,0,-13.8203
"92935",0,0,0,-13.8415
"92936",0,0,0,-13.7735
"92937",0,0,0,-13.7868
"92938",0,0,0,-13.7364
"92939",0,0,0,-13.6147
"92940",0,0,0,-13.6419
"92941",0,0,0,-13.6089
"92942",0,0,0,-13.5189
"92943",0,0,0,-13.8961
"92944",0,0,0,-13.4762
"92945",0,0,0,-13.3473
"92946",0,0,0,-13.6048
"92947",0,0,0,-13.772
"92948",0,0,0,-13.8332
"92949",0,0,0.41603,-13.5176
"92950",0,0,0,-13.4282
"92951",0,0,0,-13.6304
"92952",0,0,0,-13.9201
"92953",0,0,0,-14.0877
"92954",0,0,0,-13.7541
"92955",0,0,0,-13.8045
"92956",0,0,0,-14.0603
"92957",0,0,0,-14.1249
"92958",0,0,0,-14.0892
"92959",0,0,0,-14.0033
"92960",0,0,0,-14.2863
"92961",0,0,0,-13.7924
"92962",0,0,0,-13.8103
"92963",0,0,0,-13.4844
"92964",0,0,0,-13.6925
"92965",0,0,0,-13.5949
"92966",0,0,0,-13.9556
"92967",0,0,0,-14.0673
"92968",0,0,0,-13.9371
"92969",0,0,0,-13.6589
"92970",0,0,0,-13.6221
"92971",0,0,0,-13.1227
"92972",0,0,0,-13.4849
"92973",0,0,0,-13.3985
"92974",0,0,0,-13.3442
"92975",0,0,0,-13.636
"92976",0,0,0,-13.8144
"92977",0,0,0,-13.9578
"92978",0,0,0,-13.7073
"92979",0,0,0,-13.3967
"92980",0,0,0,-13.6068
"92981",0,0,0,-13.7966
"92982",0,0,0,-13.6701
"92983",0,0,0,-13.8765
"92984",0,0,0,-13.6661
"92985",0,0,0,-13.981
"92986",0,0,0,-14.0259
"92987",0,0,0,-13.8966
"92988",0,0,0,-13.9865
"92989",0,0,0,-13.6933
"92990",0,0,0,-13.7357
"92991",0,0,0,-13.5626
"92992",0,0,0,-13.8152
"92993",0,0,0,-13.907
"92994",0,0,0,-13.941
"92995",0,0,0,-13.4878
"92996",0,0,0,-13.517
"92997",0,0,0,-13.5706
"92998",0,0,0,-14.0163
"92999",0,0,0,-13.5889
"93000",0,0,0,-13.838
"93001",0,0,0,-13.8067
"93002",0,0,0,-13.9173
"93003",0,0,0,-13.7105
"93004",0,0,0,-13.7948
"93005",0,0,0,-13.8009
"93006",0,0,0,-14.0706
"93007",0,0,0,-14.1511
"93008",0,0,0,-14.209
"93009",0,0,0,-13.8573
"93010",0,0,0,-13.8913
"93011",0,0,0,-14.1437
"93012",0,0,0,-14.1799
"93013",0,0,0,-14.1488
"93014",0,0,0,-13.8338
"93015",0,0,0,-13.8174
"93016",0,0,0,-13.7594
"93017",0,0,0,-13.76
