"","beta[115]","beta[161]"
"72077",0,-3.06582
"72078",0,-3.17369
"72079",0,-3.14444
"72080",0,-3.06446
"72081",0,-3.01966
"72082",0,-3.13516
"72083",0,-3.05943
"72084",0,-2.95248
"72085",0,-3.09433
"72086",0,-2.94176
"72087",0,-3.3987
"72088",0,-3.56488
"72089",0,-3.84193
"72090",0,-3.65604
"72091",0,-3.44734
"72092",0,-3.25896
"72093",0,-3.23961
"72094",0,-3.00909
"72095",0,-3.17774
"72096",0,-3.1202
"72097",0,-3.12398
"72098",0,-2.94208
"72099",0,-2.9032
"72100",0,-3.20294
"72101",0,-2.92887
"72102",0,-3.12974
"72103",0,-3.31056
"72104",0,-3.28509
"72105",0,-3.22813
"72106",0,-3.37704
"72107",0,-3.2879
"72108",0,-3.12223
"72109",0,-3.15186
"72110",0,-3.24509
"72111",0,-3.10795
"72112",0,-3.09825
"72113",0,-3.14487
"72114",0,-3.18445
"72115",0,-3.13492
"72116",0,-3.12157
"72117",0,-3.03134
"72118",0,-3.1208
"72119",0,-3.0385
"72120",0,-3.00338
"72121",0,-3.20214
"72122",0,-3.10631
"72123",0,-2.91966
"72124",0,-3.22466
"72125",0,-3.22026
"72126",0,-3.19707
"72127",0,-2.97858
"72128",0,-3.01919
"72129",0,-3.04884
"72130",0,-2.87521
"72131",0,-2.52877
"72132",0,-2.52794
"72133",0,-2.59182
"72134",0,-2.58983
"72135",0,-2.47642
"72136",0,-2.76433
"72137",0,-2.66762
"72138",0,-2.45521
"72139",0,-2.62786
"72140",0,-2.74168
"72141",0,-2.71084
"72142",0,-2.53033
"72143",0,-2.2323
"72144",0,-2.11576
"72145",0,-2.34423
"72146",0,-2.39661
"72147",0,-2.6369
"72148",0,-2.95314
"72149",0,-2.90785
"72150",0,-2.95747
"72151",0,-3.24594
"72152",0,-3.16145
"72153",0,-2.97683
"72154",0,-3.19408
"72155",0,-3.12575
"72156",0,-3.09054
"72157",0,-3.11849
"72158",0,-3.05132
"72159",0,-2.95514
"72160",0,-2.85334
"72161",0,-3.22633
"72162",0,-3.15079
"72163",0,-3.21902
"72164",0,-2.89464
"72165",0,-3.03529
"72166",0,-3.10532
"72167",0,-3.16404
"72168",0,-3.10879
"72169",0,-3.19783
"72170",0,-2.985
"72171",0,-3.0216
"72172",0,-2.91117
"72173",0,-2.90542
"72174",0,-3.1094
"72175",0,-3.04063
"72176",0,-3.21655
"72177",0,-2.86253
"72178",0,-2.94621
"72179",0,-3.10929
"72180",0,-3.0878
"72181",0,-3.20829
"72182",0,-3.05002
"72183",0,-3.23382
"72184",0,-3.05351
"72185",0,-2.93397
"72186",0,-2.94171
"72187",0,-2.983
"72188",0,-3.34443
"72189",0,-3.22602
"72190",0,-3.09413
"72191",0,-2.92107
"72192",0,-3.0729
"72193",0,-3.02972
"72194",0,-3.35904
"72195",0,-3.11093
"72196",0,-3.09831
"72197",0,-2.79143
"72198",0,-2.79766
"72199",0,-2.61379
"72200",0,-2.8968
"72201",0,-2.96494
"72202",0,-3.20013
"72203",0,-2.95849
"72204",0,-2.96204
"72205",0,-2.67756
"72206",0,-3.02545
"72207",0,-3.09823
"72208",0,-3.04902
"72209",0,-3.32858
"72210",0,-2.91293
"72211",0,-3.24209
"72212",0,-3.14437
"72213",0,-2.97047
"72214",0,-3.02338
"72215",0,-3.25052
"72216",0,-2.9352
"72217",0,-3.29234
"72218",0,-2.95865
"72219",0,-2.8405
"72220",0,-3.08217
"72221",0,-3.20836
"72222",0,-3.19716
"72223",0,-2.98729
"72224",0,-3.12111
"72225",0,-2.95835
"72226",0,-3.11331
"72227",0,-2.9569
"72228",0,-3.22417
"72229",0,-2.87561
"72230",0,-3.23281
"72231",0,-2.99978
"72232",0,-3.24539
"72233",0,-2.98548
"72234",0,-2.8564
"72235",0,-3.19329
"72236",0,-3.32597
"72237",0,-3.23395
"72238",0,-3.38665
"72239",0,-3.19838
"72240",0,-3.02083
"72241",0,-3.20689
"72242",0,-3.24466
"72243",0,-3.26852
"72244",0,-2.97999
"72245",0,-3.26611
"72246",0,-3.20652
"72247",0,-3.2098
"72248",0,-3.17542
"72249",0,-3.08924
"72250",0,-3.22073
"72251",0,-3.23012
"72252",0,-3.0595
"72253",0,-3.06665
"72254",0,-3.10586
"72255",0,-3.06464
"72256",0,-3.06902
"72257",0,-2.84363
"72258",0,-2.92224
"72259",0,-3.25389
"72260",0,-3.46238
"72261",0,-2.9111
"72262",0,-3.43128
"72263",0,-3.28314
"72264",0,-2.90379
"72265",0,-3.17471
"72266",0,-3.12474
"72267",0,-3.08383
"72268",0,-3.03176
"72269",0,-3.22161
"72270",0,-3.13945
"72271",0,-2.99839
"72272",0,-2.94415
"72273",0,-2.96037
"72274",0,-3.20865
"72275",0,-3.03521
"72276",0,-3.12445
"72277",0,-3.30685
"72278",0,-3.13131
"72279",0,-3.13321
"72280",0,-3.04308
"72281",0,-3.17291
"72282",0,-3.19211
"72283",0,-3.19264
"72284",0,-3.24485
"72285",0,-3.1951
"72286",0,-3.16119
"72287",0,-3.31541
"72288",0,-3.49872
"72289",0,-3.57655
"72290",0,-3.96079
"72291",0,-3.82098
"72292",0,-3.89253
"72293",0,-3.72953
"72294",0,-3.61265
"72295",0,-3.63078
"72296",0,-3.71662
"72297",0,-3.80586
"72298",0,-3.71525
"72299",0,-3.65631
"72300",0,-3.44681
"72301",0,-3.60593
"72302",0,-3.58555
"72303",0,-3.50414
"72304",0,-3.6432
"72305",0,-3.80577
"72306",0,-3.83467
"72307",0,-3.73868
"72308",0,-3.48739
"72309",0,-3.71971
"72310",0,-3.60274
"72311",0,-3.57303
"72312",0,-3.84815
"72313",0,-3.64443
"72314",0,-3.50459
"72315",0,-3.4211
"72316",0,-3.67416
"72317",0,-3.66145
"72318",0,-3.31359
"72319",0,-2.97871
"72320",0,-2.84919
"72321",0,-2.86333
"72322",0,-3.1814
"72323",0,-3.00577
"72324",0,-3.05803
"72325",0,-2.93249
"72326",0,-3.00852
"72327",0,-2.98829
"72328",0,-3.07114
"72329",0,-3.14737
"72330",0,-2.78097
"72331",0,-2.86091
"72332",0,-2.86369
"72333",0,-2.85717
"72334",0,-2.62371
"72335",0,-2.60577
"72336",0,-2.89994
"72337",0,-3.07623
"72338",0,-2.99108
"72339",0,-3.03161
"72340",0,-3.16653
"72341",0,-3.03279
"72342",0,-3.11626
"72343",0,-3.05352
"72344",0,-3.15713
"72345",0,-3.06395
"72346",0,-3.26915
"72347",0,-2.935
"72348",0,-2.91003
"72349",0,-3.15739
"72350",0,-2.96501
"72351",0,-2.55016
"72352",0,-3.34514
"72353",0,-2.9579
"72354",0,-2.95996
"72355",0,-3.18478
"72356",0,-3.09997
"72357",0,-3.10873
"72358",0,-3.13451
"72359",0,-3.20034
"72360",0,-3.21328
"72361",0,-3.20079
"72362",0,-3.12066
"72363",0,-3.18258
"72364",0,-2.9407
"72365",0,-2.63653
"72366",0,-2.77875
"72367",0,-2.90089
"72368",0,-3.0244
"72369",0,-2.95838
"72370",0,-3.26537
"72371",0,-3.16761
"72372",0,-3.12028
"72373",0,-3.30789
"72374",0,-2.99319
"72375",0,-3.07061
"72376",0,-3.17329
"72377",0,-2.97205
"72378",0,-3.27817
"72379",0,-3.58242
"72380",0,-3.64971
"72381",0,-3.54218
"72382",0,-3.45863
"72383",0,-3.62392
"72384",0,-3.40259
"72385",0,-3.23943
"72386",0,-2.74749
"72387",0,-2.62725
"72388",0,-2.58164
"72389",0,-2.52973
"72390",0,-2.36082
"72391",0,-2.45885
"72392",0,-2.42079
"72393",0,-2.44225
"72394",0,-2.40236
"72395",0,-2.44031
"72396",0,-2.36357
"72397",0,-2.25568
"72398",0,-2.30201
"72399",0,-2.52349
"72400",0,-2.51765
"72401",0,-2.46821
"72402",0,-2.35387
"72403",0,-2.32783
"72404",0,-2.32091
"72405",0,-2.39921
"72406",0,-2.52489
"72407",0,-2.49788
"72408",0,-2.29302
"72409",0,-2.37958
"72410",0,-2.21738
"72411",0,-2.26683
"72412",0,-2.4721
"72413",0,-2.56941
"72414",0,-2.59646
"72415",0,-2.75976
"72416",0,-2.79697
"72417",0,-2.71953
"72418",0,-2.70135
"72419",0,-2.88207
"72420",0,-3.1609
"72421",0,-3.12344
"72422",0,-3.17541
"72423",0,-3.1895
"72424",0,-3.00228
"72425",0,-3.16144
"72426",0,-3.10398
"72427",0,-2.87288
"72428",0,-2.65554
"72429",0,-2.43902
"72430",0,-2.44719
"72431",0,-2.60876
"72432",0,-2.75723
"72433",0,-2.91142
"72434",0,-2.91459
"72435",0,-3.21837
"72436",0,-2.81205
"72437",0,-3.06081
"72438",0,-3.11226
"72439",0,-3.19718
"72440",0,-3.30272
"72441",0,-3.0908
"72442",0,-3.05527
"72443",0,-3.06365
"72444",0,-3.18951
"72445",0,-3.16453
"72446",0,-3.17467
"72447",0,-3.03521
"72448",0,-3.11205
"72449",0,-3.08904
"72450",0,-3.06862
"72451",0,-2.93911
"72452",0,-3.09163
"72453",0,-3.08702
"72454",0,-3.18611
"72455",0,-3.21649
"72456",0,-3.05655
"72457",0,-3.00994
"72458",0,-3.13711
"72459",0,-3.02719
"72460",0,-3.04368
"72461",0,-3.19828
"72462",0,-3.12286
"72463",0,-3.35316
"72464",0,-3.22269
"72465",0,-2.76483
"72466",0,-2.65421
"72467",0,-2.95941
"72468",0,-2.78168
"72469",0,-2.89631
"72470",0,-2.83535
"72471",0,-3.16592
"72472",0,-3.1519
"72473",0,-3.05631
"72474",0,-3.00493
"72475",0,-3.13995
"72476",0,-2.77088
"72477",0,-2.75774
"72478",0,-2.85921
"72479",0,-2.62452
"72480",0,-3.07973
"72481",0,-3.06625
"72482",0,-3.2096
"72483",0,-2.93896
"72484",0,-2.91434
"72485",0,-3.28188
"72486",0,-2.98088
"72487",0,-2.9875
"72488",0,-3.03151
"72489",0,-3.26761
"72490",0,-2.92438
"72491",0,-3.37796
"72492",0,-2.94173
"72493",0,-3.0447
"72494",0,-2.94393
"72495",0,-3.22181
"72496",0,-3.18131
"72497",0,-2.99071
"72498",0,-2.93215
"72499",0,-2.90427
"72500",0,-2.83471
"72501",0,-3.0117
"72502",0,-3.21537
"72503",0,-3.21295
"72504",0,-3.15732
"72505",0,-3.11816
"72506",0,-3.00325
"72507",0,-2.97495
"72508",0,-3.11217
"72509",0,-3.19279
"72510",0,-3.07806
"72511",0,-3.10813
"72512",0,-2.99887
"72513",0,-3.08675
"72514",0,-3.08924
"72515",0,-3.11552
"72516",0,-3.13477
"72517",0,-3.16566
"72518",0,-3.00959
"72519",0,-2.94389
"72520",0,-3.09919
"72521",0,-3.00848
"72522",0,-3.27972
"72523",0,-2.87286
"72524",0,-2.97265
"72525",0,-3.19826
"72526",0,-3.1045
"72527",0,-3.02073
"72528",0,-3.34517
"72529",0,-3.26469
"72530",0,-3.07167
"72531",0,-3.185
"72532",0,-3.17325
"72533",0,-3.10146
"72534",0,-3.15628
"72535",0,-3.08798
"72536",0,-3.01892
"72537",0,-3.23206
"72538",0,-3.2201
"72539",0,-3.02776
"72540",0,-2.92954
"72541",0,-3.11055
"72542",0,-3.15201
"72543",0,-3.01023
"72544",-0.38184,-3.24116
"72545",-0.510055,-3.54351
"72546",-0.610816,-3.59911
"72547",-0.408947,-3.66865
"72548",-0.420154,-3.30881
"72549",-0.36935,-3.5869
"72550",-0.50914,-3.4656
"72551",-0.44987,-3.46726
"72552",-0.423097,-3.46748
"72553",-0.533317,-3.59242
"72554",-0.415987,-3.66154
"72555",0,-3.25707
"72556",0,-3.14223
"72557",0,-3.02431
"72558",0,-2.95759
"72559",0,-3.20091
"72560",0,-3.18183
"72561",0,-2.92735
"72562",0,-3.127
"72563",0,-3.15953
"72564",0,-3.05303
"72565",0,-3.05598
"72566",0,-2.91756
"72567",0,-2.84871
"72568",0,-2.85371
"72569",0,-3.03184
"72570",0,-3.13212
"72571",0,-3.31633
"72572",0,-3.23836
"72573",0,-3.1915
"72574",0,-3.309
"72575",0,-2.94005
"72576",0,-3.25982
"72577",0,-2.84767
"72578",0,-2.8948
"72579",0,-3.322
"72580",0,-3.31084
"72581",0,-3.46888
"72582",0,-3.40948
"72583",0,-3.11448
"72584",0,-3.1856
"72585",0,-3.18241
"72586",0,-3.20493
"72587",0,-3.1166
"72588",0,-3.19134
"72589",0,-3.17362
"72590",0,-3.24424
"72591",0,-3.27006
"72592",0,-3.09374
"72593",0,-3.01804
"72594",0,-3.12089
"72595",0,-3.04543
"72596",0,-3.12997
"72597",0,-3.09112
"72598",0,-2.94074
"72599",0,-3.00123
"72600",0,-2.98758
"72601",0,-3.01643
"72602",0,-3.03795
"72603",0,-3.23658
"72604",0,-3.19455
"72605",0,-2.94577
"72606",0,-2.89579
"72607",0,-3.17708
"72608",0,-3.12524
"72609",0,-3.12368
"72610",0,-2.79669
"72611",0,-3.09674
"72612",-0.338841,-3.29855
"72613",-0.699328,-3.49026
"72614",-0.607226,-3.83563
"72615",0,-3.35629
"72616",0,-3.22086
"72617",0,-2.94749
"72618",0,-2.8884
"72619",0,-2.89634
"72620",0,-2.95142
"72621",0,-3.1561
"72622",0,-2.91046
"72623",0,-3.27159
"72624",0,-3.28922
"72625",0,-3.09855
"72626",0,-3.07853
"72627",0,-3.04645
"72628",0,-3.18278
"72629",0,-3.1801
"72630",0,-2.8992
"72631",0,-2.76095
"72632",0,-3.1957
"72633",0,-3.15791
"72634",0,-2.99278
"72635",0,-3.06825
"72636",0,-3.11641
"72637",0,-3.21029
"72638",0,-3.26218
"72639",0,-2.97267
"72640",0,-2.86732
"72641",0,-3.30328
"72642",0,-2.91604
"72643",0,-3.20528
"72644",0,-2.93471
"72645",0,-2.97976
"72646",0,-3.24965
"72647",0,-3.12434
"72648",0,-3.16888
"72649",0,-3.20481
"72650",0,-3.15373
"72651",0,-2.82362
"72652",0,-2.84358
"72653",0,-3.30272
"72654",0,-3.41635
"72655",0,-3.31941
"72656",0,-3.00512
"72657",0,-2.86979
"72658",0,-2.92445
"72659",0,-3.25988
"72660",0,-3.30427
"72661",0,-2.79622
"72662",0,-3.22466
"72663",0,-3.53443
"72664",0,-3.62408
"72665",0,-3.70516
"72666",0,-3.74122
"72667",0,-3.67591
"72668",0,-3.54003
"72669",0,-3.62613
"72670",0,-3.43506
"72671",0,-3.64482
"72672",0,-3.34173
"72673",0,-2.90978
"72674",0,-3.16005
"72675",0,-3.21812
"72676",0,-3.04159
"72677",0,-3.11989
"72678",0,-3.19106
"72679",0,-3.14062
"72680",0,-3.01761
"72681",0,-3.07122
"72682",0,-3.06155
"72683",0,-2.95452
"72684",0,-2.98286
"72685",0,-3.00766
"72686",0,-3.0385
"72687",0,-3.08443
"72688",0,-3.20208
"72689",0,-2.99466
"72690",0,-3.29991
"72691",0,-3.21899
"72692",0,-3.04555
"72693",0,-2.9097
"72694",0,-3.1695
"72695",0,-3.0591
"72696",0,-3.09839
"72697",0,-2.79047
"72698",0,-2.90058
"72699",0,-2.72912
"72700",0,-2.86068
"72701",0,-3.15494
"72702",0,-3.08459
"72703",0,-3.1457
"72704",0,-3.14781
"72705",0,-3.03911
"72706",0,-3.0274
"72707",0,-2.96922
"72708",0,-3.00363
"72709",0,-3.0194
"72710",0,-2.995
"72711",0,-3.05947
"72712",0,-2.99986
"72713",0,-3.24145
"72714",0,-2.90073
"72715",0,-2.90366
"72716",0,-3.25925
"72717",0,-2.89056
"72718",0,-3.02075
"72719",0,-3.02761
"72720",0,-3.04995
"72721",0,-3.08821
"72722",0,-3.05684
"72723",0,-2.97804
"72724",0,-2.99313
"72725",0,-3.23599
"72726",0,-3.19804
"72727",0,-3.07775
"72728",0,-3.06653
"72729",0,-3.10858
"72730",0,-3.15209
"72731",0,-3.20988
"72732",0,-3.09715
"72733",0,-3.0877
"72734",0,-3.06983
"72735",0,-3.08611
"72736",0,-3.27212
"72737",0,-3.26081
"72738",0,-3.07658
"72739",0,-3.14266
"72740",0,-2.96384
"72741",0,-3.26105
"72742",0,-2.96388
"72743",0,-3.09027
"72744",0,-3.09017
"72745",0,-3.10682
"72746",0,-2.88971
"72747",0,-2.992
"72748",0,-3.13879
"72749",0,-3.08302
"72750",0,-2.89238
"72751",0,-3.24517
"72752",0,-2.9881
"72753",0,-3.33298
"72754",0,-2.94689
"72755",0,-3.25021
"72756",0,-3.0576
"72757",0,-3.08999
"72758",0,-3.19789
"72759",0,-3.13355
"72760",0,-3.17093
"72761",0,-3.10951
"72762",0,-3.09381
"72763",0,-2.83546
"72764",0,-2.80956
"72765",0,-3.31424
"72766",0,-2.92564
"72767",0,-2.85026
"72768",0,-2.82475
"72769",0,-2.94584
"72770",0,-2.87989
"72771",0,-3.02091
"72772",0,-2.7915
"72773",0,-2.96683
"72774",0,-3.09604
"72775",0,-3.12676
"72776",0,-3.00636
"72777",0,-2.88075
"72778",0,-2.80345
"72779",0,-3.00499
"72780",0,-3.29135
"72781",0,-3.27131
"72782",0,-2.8668
"72783",0,-3.39471
"72784",0,-3.25502
"72785",0,-3.02921
"72786",0,-3.01665
"72787",0,-3.20034
"72788",0,-3.13383
"72789",0,-3.15233
"72790",0,-3.04976
"72791",0,-3.25355
"72792",0,-2.80625
"72793",0,-2.87533
"72794",0,-2.90377
"72795",0,-2.98028
"72796",0,-3.12621
"72797",0,-3.01398
"72798",0,-3.00621
"72799",0,-3.19592
"72800",0,-3.00762
"72801",0,-2.86484
"72802",0,-2.78856
"72803",0,-2.98211
"72804",0,-2.9136
"72805",0,-3.20162
"72806",0,-3.06279
"72807",0,-3.21601
"72808",0,-3.21196
"72809",0,-3.19357
"72810",0,-2.97303
"72811",0,-2.97192
"72812",0,-3.2857
"72813",0,-3.47874
"72814",0,-3.29953
"72815",0,-3.11814
"72816",0,-2.93361
"72817",0,-3.29723
"72818",0,-3.23362
"72819",0,-2.89732
"72820",0,-2.94085
"72821",0,-2.97774
"72822",0,-3.14953
"72823",0,-3.11549
"72824",0,-3.00742
"72825",0,-3.28238
"72826",0,-2.9758
"72827",0,-2.93195
"72828",0,-3.00519
"72829",0,-3.13895
"72830",0,-3.05517
"72831",0,-3.04189
"72832",0,-2.98788
"72833",0,-2.78762
"72834",0,-2.77929
"72835",0,-2.77525
"72836",0,-3.0616
"72837",0,-3.00097
"72838",0,-3.00759
"72839",0,-3.03903
"72840",0,-3.06107
"72841",0,-2.97716
"72842",0,-3.25932
"72843",0,-3.29235
"72844",0,-3.17103
"72845",0,-3.1218
"72846",0,-3.12915
"72847",0,-3.02755
"72848",0,-2.92143
"72849",0,-3.04765
"72850",0,-3.27956
"72851",0,-2.94257
"72852",0,-3.20482
"72853",0,-3.06137
"72854",0,-3.0436
"72855",0,-3.28217
"72856",0,-2.87987
"72857",0,-3.28631
"72858",0,-3.37559
"72859",0,-3.57108
"72860",0,-3.38058
"72861",0,-2.88391
"72862",0,-2.78409
"72863",0,-2.77364
"72864",0,-3.46649
"72865",0,-2.75909
"72866",0,-3.34847
"72867",0,-2.95776
"72868",0,-3.18063
"72869",0,-2.87719
"72870",0,-3.32863
"72871",0,-2.79048
"72872",0,-3.21177
"72873",0,-3.10947
"72874",0,-3.00175
"72875",0,-2.89342
"72876",0,-3.31749
"72877",0,-3.32345
"72878",0,-3.3353
"72879",0,-3.11193
"72880",0,-3.00294
"72881",0,-3.02902
"72882",0,-2.87989
"72883",0,-3.15182
"72884",0,-3.18567
"72885",0,-3.30536
"72886",0,-3.16391
"72887",0,-2.8744
"72888",0,-2.90065
"72889",0,-3.00765
"72890",0,-3.21188
"72891",0,-2.92796
"72892",0,-3.04292
"72893",0,-2.98312
"72894",0,-3.02078
"72895",0,-3.15818
"72896",0,-3.0275
"72897",0,-3.02452
"72898",0,-2.86133
"72899",0,-3.14947
"72900",0,-3.0704
"72901",0,-3.05167
"72902",0,-3.14417
"72903",0,-3.21067
"72904",0,-2.9945
"72905",0,-3.04862
"72906",0,-3.00432
"72907",0,-3.17146
"72908",0,-2.9925
"72909",0,-3.20448
"72910",0,-3.17552
"72911",0,-3.32214
"72912",0,-3.24165
"72913",0,-3.29595
"72914",0,-3.07373
"72915",0,-3.12647
"72916",0,-3.21527
"72917",0,-2.97173
"72918",0,-3.12855
"72919",0,-3.02874
"72920",0,-3.17689
"72921",0,-3.01266
"72922",0,-3.18656
"72923",0,-3.10823
"72924",0,-3.00732
"72925",0,-3.16442
"72926",0,-2.91042
"72927",0,-3.18283
"72928",0,-3.24892
"72929",0,-3.17904
"72930",0,-3.00788
"72931",0,-3.03291
"72932",0,-3.01075
"72933",0,-3.15492
"72934",0,-3.11413
"72935",0,-2.8591
"72936",0,-3.23404
"72937",0,-2.87841
"72938",0,-3.30806
"72939",0,-3.21803
"72940",0,-3.19088
"72941",0,-3.19128
"72942",0,-3.15563
"72943",0,-3.15988
"72944",0,-2.99693
"72945",0,-2.97787
"72946",0,-3.04759
"72947",0,-3.11001
"72948",0,-2.98291
"72949",0,-3.08651
"72950",0,-3.19192
"72951",0,-3.20074
"72952",0,-3.1236
"72953",0,-2.94667
"72954",0,-2.73611
"72955",0,-3.06302
"72956",0,-3.06874
"72957",0,-3.06141
"72958",0,-2.87915
"72959",0,-2.79886
"72960",0,-2.92335
"72961",0,-2.75132
"72962",0,-2.81688
"72963",0,-3.03597
"72964",0,-3.06559
"72965",0,-3.1104
"72966",0,-3.03912
"72967",0,-2.96162
"72968",0,-3.00734
"72969",0,-3.06154
"72970",0,-3.09174
"72971",0,-3.12367
"72972",0,-3.13026
"72973",0,-3.16102
"72974",0,-3.14323
"72975",0,-3.11944
"72976",0,-2.94562
"72977",0,-3.18432
"72978",0,-3.11334
"72979",0,-3.13632
"72980",0,-3.04135
"72981",0,-3.16319
"72982",0,-3.08536
"72983",0,-3.01765
"72984",0,-3.20862
"72985",0,-3.15183
"72986",0,-3.07427
"72987",0,-3.23483
"72988",0,-3.27787
"72989",0,-3.23932
"72990",0,-2.99906
"72991",0,-3.16817
"72992",0,-3.0985
"72993",0,-3.01641
"72994",0,-2.92666
"72995",0,-3.05675
"72996",0,-3.19275
"72997",0,-3.09368
"72998",0,-2.90714
"72999",0,-3.01387
"73000",0,-3.05666
"73001",0,-3.16801
"73002",0,-3.17948
"73003",0,-3.03578
"73004",0,-3.05393
"73005",0,-3.15187
"73006",0,-2.91534
"73007",0,-2.93039
"73008",0,-2.8777
"73009",0,-2.93123
"73010",0,-3.24228
"73011",0,-2.99747
"73012",0,-3.00903
"73013",0,-2.98641
"73014",0,-3.13337
"73015",0,-2.92981
"73016",0,-2.87464
"73017",0,-2.9147
"73018",0,-2.85928
"73019",0,-3.34789
"73020",0,-3.56163
"73021",0,-3.3182
"73022",0,-3.13087
"73023",0,-3.30229
"73024",0,-2.87054
"73025",0,-3.09773
"73026",0,-3.0244
"73027",0,-3.03063
"73028",0,-2.87055
"73029",0,-3.10333
"73030",0,-3.03635
"73031",0,-2.93895
"73032",0,-2.93185
"73033",0,-3.10485
"73034",0,-3.11284
"73035",0,-3.22548
"73036",0,-2.8203
"73037",0,-2.99428
"73038",0,-3.04372
"73039",0,-3.20745
"73040",0,-2.98068
"73041",0,-3.27557
"73042",0,-2.90658
"73043",0,-3.16264
"73044",0,-2.97148
"73045",0,-3.20224
"73046",-0.286359,-3.32923
"73047",-0.310141,-3.38149
"73048",-0.517869,-3.3776
"73049",-0.378068,-3.40675
"73050",0,-3.07408
"73051",0,-3.00004
"73052",0,-3.33463
"73053",0,-3.32758
"73054",0,-3.14271
"73055",0,-3.18558
"73056",0,-3.08038
"73057",0,-2.99392
"73058",0,-3.15261
"73059",0,-3.03386
"73060",0,-3.07866
"73061",0,-3.05574
"73062",0,-2.88486
"73063",0,-2.9787
"73064",0,-2.9294
"73065",0,-2.90782
"73066",0,-2.79047
"73067",0,-2.63461
"73068",0,-2.6579
"73069",0,-2.69166
"73070",0,-2.74082
"73071",0,-2.68045
"73072",0,-2.72595
"73073",0,-2.62916
"73074",0,-3.06149
"73075",0,-2.74938
"73076",0,-3.30211
"73077",0,-3.42442
"73078",0,-3.24966
"73079",0,-3.20728
"73080",0,-2.89682
"73081",0,-3.14514
"73082",0,-3.01362
"73083",0,-3.08527
"73084",0,-3.11269
"73085",0,-3.11882
"73086",0,-3.09706
"73087",0,-3.07791
"73088",0,-3.19347
"73089",0,-3.07797
"73090",0,-3.14309
"73091",0,-3.16297
"73092",0,-3.09416
"73093",0,-2.98824
"73094",0,-3.01825
"73095",0,-3.16742
"73096",0,-2.94984
"73097",0,-3.27079
"73098",0,-3.0825
"73099",0,-3.08136
"73100",0,-3.04847
"73101",0,-2.90224
"73102",0,-3.02296
"73103",0,-3.05024
"73104",0,-2.95608
"73105",0,-2.86205
"73106",0,-2.72087
"73107",0,-2.54186
"73108",0,-2.9454
"73109",0,-2.39808
"73110",0,-2.20765
"73111",0,-2.25777
"73112",0,-2.50209
"73113",0,-2.43152
"73114",0,-2.52014
"73115",0,-2.68617
"73116",0,-2.69698
"73117",0,-2.84124
"73118",0,-3.03018
"73119",0,-3.1631
"73120",0,-3.20804
"73121",0,-2.88648
"73122",0,-3.1758
"73123",0,-3.24213
"73124",0,-3.0888
"73125",0,-3.01621
"73126",0,-3.14634
"73127",0,-2.85611
"73128",0,-2.77044
"73129",0,-2.87004
"73130",0,-2.65637
"73131",0,-2.84463
"73132",0,-2.99376
"73133",0,-2.89376
"73134",0,-2.93993
"73135",0,-3.01372
"73136",0,-3.36446
"73137",0,-3.39012
"73138",0,-3.34723
"73139",0,-3.26259
"73140",0,-3.11079
"73141",0,-3.15142
"73142",0,-3.04006
"73143",0,-3.30243
"73144",0,-3.07925
"73145",0,-2.94647
"73146",0,-2.57511
"73147",0,-2.64375
"73148",0,-2.64215
"73149",0,-3.45498
"73150",0,-2.81626
"73151",0,-2.5516
"73152",0,-2.79936
"73153",0,-2.56817
"73154",0,-2.75165
"73155",0,-3.30207
"73156",0,-3.15857
"73157",0,-2.9259
"73158",0,-2.94059
"73159",0,-2.69
"73160",0,-2.63447
"73161",0,-2.58332
"73162",0,-2.69338
"73163",0,-2.47479
"73164",0,-2.56006
"73165",0,-2.47555
"73166",0,-2.19367
"73167",0,-2.31982
"73168",0,-2.54059
"73169",0,-2.3897
"73170",0,-1.96775
"73171",0,-2.21663
"73172",0,-2.294
"73173",0,-2.28011
"73174",0,-1.86339
"73175",0,-2.11437
"73176",0,-2.00412
"73177",0,-1.97659
"73178",0,-1.984
"73179",0,-1.86127
"73180",0,-2.13015
"73181",0,-2.29338
"73182",0,-2.2797
"73183",0,-2.28425
"73184",0,-2.31112
"73185",0,-2.15901
"73186",0,-2.38066
"73187",0,-2.42137
"73188",0,-2.32794
"73189",0,-2.35022
"73190",0,-2.44193
"73191",0,-2.75523
"73192",0,-2.6675
"73193",0,-2.80462
"73194",0,-2.63973
"73195",0,-2.48372
"73196",0,-2.44715
"73197",0,-2.22827
"73198",0,-1.99847
"73199",0,-1.93776
"73200",0,-1.98915
"73201",0,-2.38669
"73202",0,-2.44282
"73203",0,-2.71563
"73204",0,-2.39514
"73205",0,-2.31563
"73206",0,-2.35133
"73207",0,-2.4313
"73208",0,-2.18428
"73209",0,-2.22455
"73210",0,-2.01133
"73211",0,-1.90768
"73212",0,-1.95117
"73213",0,-1.95478
"73214",0,-1.82252
"73215",0,-1.98961
"73216",0,-1.94315
"73217",0,-1.89051
"73218",0,-1.90707
"73219",0,-1.8365
"73220",0,-1.65276
"73221",0,-1.63713
"73222",0,-1.92934
"73223",0,-1.96906
"73224",0,-1.98568
"73225",0,-2.02441
"73226",0,-2.48067
"73227",0,-2.53901
"73228",0,-2.44141
"73229",0,-2.97297
"73230",0,-2.93166
"73231",0,-3.08645
"73232",0,-3.11715
"73233",0,-3.16071
"73234",0,-3.19122
"73235",0,-2.98292
"73236",0,-3.04681
