"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[67]",0,-0.385353,0,0,-0.02545631432985,0.111224907748398,NA,0.000767430588468222,0.7,21005,0.564013299809806,1.36390779169201,0
"beta[68]",0,0,0,1.02335,0.0802285035114125,0.302902157689126,NA,0.00558095256301822,1.8,2946,0.669106389576477,1.49634954481722,0
"beta[69]",0,0,0,0,-0.0002211818139875,0.00617258326444478,NA,3.92865855044083e-05,0.6,24686,0.262475961326289,1.26822799090352,0
"beta[70]",0,0,0,1.36543,0.215933291596275,0.403004501958474,NA,0.0026755683891695,0.7,22688,0.635898477188693,1.4881126234267,0
"beta[71]",0,-1.43642,0,0,-0.340933959368375,0.575599324638397,NA,0.00400478252065133,0.7,20658,0.573545506763115,9.90410552890341,0
"beta[72]",0,-1.75125,0,0,-0.56624690778975,0.736466794384901,NA,0.00604393572178661,0.8,14848,0.721123261478208,2.41904131880028,0
"beta[73]",0,-0.152767,0,0,-0.0281588893060625,0.131111714708095,NA,0.000912403916753955,0.7,20649,0.664442989987833,1.30810454991848,0
"beta[74]",0,0,0,0,0.0001062776577625,0.00768940313608304,NA,5.13035165864173e-05,0.7,22464,0.378411167271748,1.11373021555936,0
"beta[75]",0,0,0,0,0.00201668840525,0.0286044475829025,NA,0.000196377555454153,0.7,21217,0.559293114425389,1.16886813174243,0
"beta[76]",0,-1.66851,0,0,-0.38953690363425,0.672377586367784,NA,0.00469011527634091,0.7,20552,0.65671668823939,13.2271207004765,0
"beta[77]",0,0,0,0,0.001939876322375,0.025920418143433,NA,0.000168681059617994,0.7,23613,0.464464918506976,1.18366524291685,0
"beta[78]",0,-1.45624,0,0,-0.404260624831625,0.600392933234771,NA,0.00420805795466003,0.7,20357,0.654474361033678,3.50203734514615,0
"beta[79]",0,0,0,1.98524,0.46084101035025,0.802558574990141,NA,0.00436914189952633,0.5,33741,0.216102115044729,15.2292247964637,0
"beta[80]",0,0,0,0,0.0002420943955,0.00911224308283534,NA,6.13517624298098e-05,0.7,22060,0.445626405654735,1.14615574692081,0
