"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[181]",0,0,0,0,-0.000272964907625,0.0518269519504813,NA,0.000321407740551063,0.6,26002,0.0875405586117955,1.14112578813827,0
"beta[182]",0,0,0,0,-5.50367937500001e-05,0.014284349131376,NA,6.03991636884215e-05,0.4,55932,-0.000197617866435308,1.1147952919573,0
"beta[183]",0,0,0,0,7.835857125e-05,0.00945276696468652,NA,3.57138971578483e-05,0.4,70056,-0.000104240230958525,1.10433266575035,0
"beta[184]",0,0,0,0,0.1076757622325,0.576919630805324,NA,0.00238752920580962,0.4,58389,0.252140398197738,1.38297615877214,0
"beta[185]",0,0,0,0,-8.462596875e-05,0.00963851893947329,NA,3.94428104144118e-05,0.4,59715,-0.000115020135994324,1.14511713183942,0
"beta[186]",0,0,0,8.54164,0.829242299556125,2.54254271173653,NA,0.0190688560486723,0.7,17778,0.312445445636639,1.64448155159344,0
"beta[187]",0,0,0,0,-3.69583375e-05,0.0174828053930229,NA,6.9010622061535e-05,0.4,64179,0.00528029079412694,1.16435510260208,0
"beta[188]",0,-12.3744,0,0,-1.20572359495537,3.68339662194397,NA,0.0152023241826265,0.4,58705,0.249409669389002,1.64501105010989,0
"beta[189]",0,0,0,0,4.4168376275e-05,0.0157715485045651,NA,6.35617134568263e-05,0.4,61568,0.0308986596180742,1.03859043607562,0
"beta[190]",0,-0.404896,0,5.38135,0.59392207217275,2.59472376156704,NA,0.0114217716823785,0.4,51608,0.247379875960045,1.43443992933467,0
"beta[191]",0,0,0,0,2.5861532125e-05,0.0100657056723949,NA,3.63340727554964e-05,0.4,76747,-6.7466337026033e-05,1.03980096470958,0
"beta[192]",0,0,0,0,0.0347750238175,0.323546278309516,NA,0.00139938292469061,0.4,53456,0.242805046821061,1.31840142955098,0
"beta[193]",0,0,0,0,1.0390753125e-05,0.0126110686406937,NA,4.80773757901929e-05,0.4,68805,-0.000114556383297934,1.0940829170234,0
"beta[194]",0,0,0,0,-0.00032953277475,0.0214497795043972,NA,9.22131220528378e-05,0.4,54108,-0.000267497771480773,1.21214492165029,0
"beta[195]",0,0,0,0,0.00140119471675,0.044613073067822,NA,0.000198691950124524,0.4,50415,0.127506990038111,1.24661830943314,0
"beta[196]",0,0,0,0,0.000709413047375,0.0331083418136166,NA,0.000148155303230531,0.4,49939,0.0383365472930586,1.18176372034597,0
"beta[197]",0,0,0,0,-0.06813038349475,0.43397348504127,NA,0.00185004094379563,0.4,55025,0.242050459365265,1.35376840210867,0
"beta[198]",0,-0.0128188,0,5.53947,0.428542606621,1.86538621168695,NA,0.00917694924953665,0.5,41318,0.255507689397633,1.43457519766516,0
"beta[199]",0,-14.5783,0,0,-1.38618131269655,4.2353792277064,NA,0.0181138223221151,0.4,54672,0.249283496985375,1.64467906417673,0
"beta[200]",0,0,0,0,-0.0007842602476025,0.0288443812362336,NA,0.000124318827518916,0.4,53833,-0.00118834331222695,1.0175166860363,0
